Table: Table_1

Mesa Número ,1336 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,,Corporación Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,O ,10 ,,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,0 ,1 ,5 ,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,() ,5 ,2 ,
30 ,PARTIDO REPUBLICANO (PR) ,O ,(j ,0 ,
31 ,CAMBIO (CAMBIO) ,0 ,O ,2 ,
32 ,PARTIDO AZUL (AZUL) ,0 ,1 ,6 ,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,,00 ,1 ,
18 ,VICTORIA (VICTORIA) ,( ,O ,6 ,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,0 ,O ,6 ,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,O ,() ,1 ,
26 ,BIENESTAR NACIONAL (BIEN) ,O ,O ,5 ,
37 ,UNION REPUBLICANA (UR) ,O ,() ,2 ,
25 ,PARTIDO DE AVANZADA NACIONAL (P N) ,C ,r ,1 ,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,,000 ,,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,,002 ,,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUA) ,,OCT ,1 ,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,O ,() ,? ,
88 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ) ,O ,3 ,2 ,
12 ,MI FAMILIA (MI FAMILIA) ,,00 ,1 ,
33 ,CABAL (CABAL) ,00 ,,3 ,
17 ,VISION CON VALORES (VIVA) ,O ,O ,7 ,
22 ,PODEMOS {PODEMOS) ,,009 ,,
116 ,PARTIDO DE OPORTUNIDADES Y DESARROLLO (PODER) ,O ,O ,? ,
20 ,COMPROMISO RENOVACION Y ORDEN (CREO) ,0 ,6 ,8 ,





Table: Table_3

Código Nombre Y Siglas ,,Votos ,Válidos ,
Total Votos Válidos (Es lo sumo de los votos obtenidos por las organizaciones políticas) ,2 ,36 ,,
Votos Nulos ,0 ,,19 ,
Votos en Blanco ,O ,C ,1 ,
Total Votos Válidamente Emitidos (Es la sump de los votos válidos, votos nulos y votos en bianco) ,,25. ,6 ,
Votos Inválidas ,,000 ,,
Total Votos (Es lo suma de los votos vólidamente emitidos y votos invólidos) ,,256 ,,





