Table: Table_1

Mesa Número ,1090 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,Corporación ,Municipal ,





Table: Table_2

Código ,Nombre y Sigias ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,,009 ,,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,0 ,2 ,4 ,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,1 ,2 ,2 ,
30 ,PARTIDO REPUBLICANO (PR) ,,O ,1 ,
31 ,CAMBIO (CAMBIO) ,,,,
32 ,PARTIDO AZUL (AZUL) ,0 ,0 ,5 ,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,,,,
18 ,VICTORIA (VICTORIA) ,,,,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,,,2 ,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,,,O ,
26 ,BIENESTAR NACIONAL (BIEN) ,,,5 ,
37 ,UNION REPUBLICANA (UR) ,a ,O ,1 ,
25 ,PARTIDO DE AVANZADA NACIONAL (PAN) ,00 ,,2 ,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,,O ,O ,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,,O ,,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUA! ,,,,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,,,,
88 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ) ,,2 ,1 ,
12 ,MI FAMILIA (MI FAMILIA) ,,000 ,,
33 ,CABAL (CABAL) ,,00 ,1 ,
17 ,VISION CON VALORES (VIVA) ,,O ,4 ,
22 ,PODEMOS (PODEMOS) ,,00 ,7 ,
116 ,PARTIDO DE OPORTUNIDADES Y DESARROLLO (PODER) ,,,,
20 ,COMPROMISO, RENOVACION Y ORDEN (CREO) ,,5 ,3 ,





Table: Table_3

Código Nombre y Siglas ,,Votos ,Válidos ,
Total Votos Válidos (Es la sumo de los votos obtenidos por los organizaciones politicas) ,,201 ,,
Votos Nulos ,O ,,9 ,
Votos en Blanco ,,002 ,,
Total Votos Válidamente Emitidos (Es la suma de los votos vólidos, votos nulos y votos en blanco) ,,272 ,,
Votos Inválidos ,,,,
Total Votos (Es la sumo de los votos válidamente emitidos y votos invólidos) ,,272 ,,





