Table: Table_1

Mesa Número ,1208 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,Corporación ,Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,,1 ,2 ,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,0 ,2 ,7 ,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,7 ,0 ,6 ,
30 ,PARTIDO REPUBLICANO (PR) ,2 ,0 ,0 ,
31 ,CAMBIO (CAMBIO) ,0 ,0 ,2 ,
32 ,PARTIDO AZUL (AZUL) ,D ,O ,5 ,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,Q ,0 ,1 ,
18 ,VICTORIA (VICTORIA) ,0 ,0 ,3 ,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,0 ,1 ,0 ,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,4 ,0 ,,
26 ,BIENESTAR NACIONAL (BIEN) ,0 ,0 ,4 ,
37 ,UNION REPUBLICANA (UR) ,0 ,0 ,1 ,
25 ,PARTIDO DE AVANZADA NACIONAL (PAN) ,4 ,1 ,1 ,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,,7 ,4 ,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,I ,0 ,i ,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUA) ,4 ,,D ,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,I ,Q ,1 ,
88 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ) ,+ ,$ ,3 ,
12 ,MI FAMILIA (MI FAMILIA) ,Q ,0 ,4 ,
33 ,CABAL (CABAL) ,Q ,Q ,2 ,
17 ,VISION CON VALORES (VIVA) ,D ,Q ,6 ,
22 ,PODEMOS (PODEMOS) ,7 ,0 ,8 ,
116 ,PARTIDO DE OPORTUNIDADES Y DESARROLLO (PODER) ,0 ,0 ,1 ,
20 ,COMPROMISO, RENOVACION Y ORDEN (CREO) ,,059 ,,





Table: Table_3

Código Nombre Siglas ,,Votos ,Válidos ,
Total Votos Válidos (Es la sumo de los votos obtenidos por los organizaciones políticas) ,,266 ,,
Votos Nulos ,Q ,2 ,7 ,
Votos en Blanco ,Q ,0 ,2 ,
Total Votos Válidamente Emitidos (Es la suma de los votos vólidos, votos nulos y votos en blanco) ,,295 ,,
Votos Inválidos ,,0 ,D ,
Total Votos (Es lo suma de los votos válidamente emitidos y votos inválidos) ,2 ,9 ,5 ,





