Table: Table_1

Mesa Número ,80 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,,Corporación Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,,003 ,,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,,009 ,,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,0 ,1 ,4 ,
30 ,PARTIDO REPUBLICANO (PR) ,,000 ,,
31 ,CAMBIO (CAMBIO) ,,002 ,,
32 ,PARTIDO AZUL (AZUL) ,,004 ,,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,0 ,000 ,,
18 ,VICTORIA (VICTORIA) ,,001 ,,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,,001 ,,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,,001 ,,
26 ,BIENESTAR NACIONAL (BIEN) ,,001 ,,
37 ,UNION REPUBLICANA (U8) ,,000 ,,
25 ,PARTIDO DE AVANZADA NACIONAL (P A N) ,,000 ,,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,,0 ,,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,,,,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUA) ,,000 ,,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,,000 ,,
88 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ) ,0 ,1 ,9 ,
12 ,MI FAMILIA (MI FAMILIA) ,,000 ,,
33 ,CABAL (CABAL) ,,002 ,,
17 ,VISION CON VALORES (VIVA) ,,000 ,,
22 ,PODEMOS (PODEMOS) ,,007 ,,
116 ,PARTIDO DE OPORTUNIDADES Y DESARROLLO {PODER) ,,000 ,,
20 ,COMPROMISO, RENOVACION Y ORDEN (CREO ) ,0 ,1 ,3 ,





Table: Table_3

Código Nombre y Siglas ,,Votos ,Válidos ,
Total Votos Válidos (Es lo sumo de los votos obtenidos por las organizaciones politicas) ,,078 ,,
Votos Nulos ,,008 ,,
Votos en Blanco ,0 ,O ,,
Total Votos Válidamente Emitidos (Es la suma de los votos válidos, votos nulos y votos en blanco) ,,087 ,,
Votos Inválidos ,,000 ,,
Total Votos (Es la suma de los vitos válidamente emitidos y voter Inválidos) ,,087 ,,





