Table: Table_1

Mesa Número ,1324 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,Corporación ,Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,,004 ,,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,o ,2 ,O ,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,o ,3 ,2 ,
30 ,PARTIDO REPUBLICANO (PR) ,o ,0 ,O ,
31 ,CAMBIO (CAMBIO) ,O ,o ,1 ,
32 ,PARTIDO AZUL (AZUL) ,o ,o ,3 ,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,O ,o ,o ,
18 ,VICTORIA (VICTORIA) ,o ,o ,8 ,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,O ,o ,4 ,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,0 ,O ,3 ,
26 ,BIENESTAR NACIONAL (BIEN) ,0 ,o ,1 ,
37 ,UNION REPUBLICANA (UR) ,0 ,o ,1 ,
25 ,PARTIDO DE AVANZADA NACIONAL (PAN) ,o ,0 ,4 ,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,0 ,o ,1 ,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,o ,0 ,1 ,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUA) ,,000 ,,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,o ,O ,4 ,
88 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ) ,O ,1 ,5 ,
12 ,MI FAMILIA (MI FAMILIA) ,o ,o ,1 ,
33 ,CABAL (CABAL) ,0 ,0 ,1 ,
17 ,VISION CON VALORES (VIVA) ,0 ,o ,4 ,
22 ,PODEMOS (PODEMOS) ,0 ,O ,6 ,
116 ,PARTIDO DE OPORTUNIDADES Y DESARROLLO (PODER) ,,,1 ,
20 ,COMPROMISO RENOVACION Y ORDEN (CREO) ,,057 ,,





Table: Table_3

Código Nombre Siglas ,,Votos ,Válidos ,
Total Votos Válidos (Es la sumo de los votos obtenidos por las organizaciones políticas) ,,169 ,,
Votos Nulos ,,1 ,7 ,
Votos en Blanco ,,00 ,3 ,
Total Votos Válidamente Emitidos (Es la sumo de los votos vólidos, votos nulos y votos en blanco) ,,189 ,,
Votos Inválidos ,2 ,1 ,1 ,
Total Votos (Es la suma de los votos vólidamente emitidos y votos inválidos) ,,400 ,,





