Table: Table_1

Mesa Número ,1315 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,,Corporación Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,,013 ,,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,0 ,2 ,1 ,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,0 ,4 ,I ,
30 ,PARTIDO REPUBLICANO (PR) ,,000 ,,
31 ,CAMBIO (CAMBIO) ,0 ,0 ,I ,
32 ,PARTIDO AZUL (AZUL ; ,,00 ,3 ,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,,000 ,,
18 ,VICTORIA (VICTORIA) ,0 ,O ,5 ,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,0 ,0 ,7 ,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,6 ,0 ,,
26 ,BIENESTAR NACIONAL (BIEN) ,0 ,0 ,b ,
37 ,UNION REPUBLICANA (UR) ,0 ,,I ,
25 ,PARTIDO DE AVANZADA NACIONAL (P N) ,0 ,0 ,1 ,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,O ,,0 ,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,,00 ,I ,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUA) ,,00 ,0 ,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,,00 ,4 ,
88 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ ,,03 ,S ,
12 ,MI FAMILIA (MI FAMILIA) ,,00 ,1 ,
33 ,CABAL (CABAL) ,1 ,0 ,5 ,
17 ,VISION CON VALORES (VIVA) ,0 ,0 ,4 ,
22 ,PODEMOS (PODEMOS) ,,0 ,9 ,
116 ,PARTIDO DE OPORTUNIDADES Y DESARROLLO (PODER) ,,,,
20 ,COMPROMISO. RENOVACION Y ORDEN (CREO) ,,047 ,,





Table: Table_3

Código Nombre y Siglas ,,Votos ,Válidos ,
Total Votos Válidos (Es la sumo de los votos obtenidos por los organizaciones politicos) ,,205 ,,
Votos Nulos ,,019 ,,
Votos en Blanco ,,000 ,,
Total Votos Validamente Emitidos (Es for suma de los votos válidos, votos nulos y votos en blanco) ,2 ,2 ,4 ,
Votos Inválidos ,,000 ,,
Total Votos (Es lo sumo de los votos válidamente emitidos y votos inválidos) ,,224 ,,





