Table: Table_1

Mesa Número ,1604 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,Corporación ,Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,,1 ,6 ,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,,1 ,8 ,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,,7 ,0 ,
30 ,PARTIDO REPUBLICANO (PR) ,,,3 ,
31 ,CAMBIO (CAMBIO) ,,,1 ,
32 ,PARTIDO AZUL (AZUL) ,,,7 ,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,,,1 ,
18 ,VICTORIA (VICTORIA) ,,,9 ,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,,,7 ,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,,,O ,
26 ,BIENESTAR NACIONAL (BIEN) ,,,5 ,
37 ,UNION REPUBLICANA (UR) ,,,2 ,
25 ,PARTIDO DE AVANZADA NACIONAL IP N) ,,,2 ,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,,,,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,,,,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUA) ,,,,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,,,3 ,
B8 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ) ,0 ,3 ,1 ,
12 ,MI FAMILIA (MI FAMILIA) ,,O ,4 ,
33 ,CABAL (CABAL) ,,1 ,0 ,
17 ,VISION CON VALORES (VIVA) ,,O ,5 ,
22 ,PODEMOS (PODEMOS) ,0 ,1 ,1 ,
116 ,PARTIDO DE OPORTUNIDADES Y DESARROLLO (PODER) ,0 ,O ,,
20 ,COMPROMISO. RENOVACION Y ORDEN (CREO) ,,4 ,P ,





Table: Table_3

Código Nombre y Siglas ,,Votos ,Válidos ,
,,,,
Total Votos Válidos (Es la suma de los votos obtenidos por los organizaciones políticas) ,,251 ,,
Votos Nulos ,0 ,2 ,1 ,
Votos en Blanco ,,,1 ,
Total Votos Válidamente Emitidos (Es la suma de los votos vólidos, votos nulos y votos en blanco) ,2 ,7 ,3 ,
Votos Inválidos ,,000 ,,
Total Votos (Es lo suma de los votos vólidomente emitidos y votos inválidos) ,2 ,7 ,3 ,





