Table: Table_1

Mesa Número ,384 ,,
Departamento ,01 ,Guotemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,Corporación ,Municipal ,





Table: Table_2

Código ,Nombre Y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,,,,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,,015 ,,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,,046 ,,
30 ,PARTIDO REPUBLICANO (PR) ,,00 ,0 ,
31 ,CAMBIO (CAMBIO) ,,003 ,,
32 ,PARTIDO AZUL (AZUL) ,,003 ,,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,,,,
18 ,VICTORIA (VICTORIA) ,,005 ,,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,,O ,6 ,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,O ,U ,,
26 ,BIENESTAR NACIONAL (BIEN) ,,0 ,1 ,
37 ,UNION REPUBLICANA (UR) ,,U ,2 ,
25 ,PARTIDO DE AVANZADA NACIONAL (PAN) ,,0 ,3 ,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,U ,O ,1 ,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,,,,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUA) ,,,I ,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,,O ,2 ,
88 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ) ,0 ,3. ,8 ,
12 ,MI FAMILIA (MI FAMILIA) ,,O ,I ,
33 ,CABAL (CABAL) ,O ,O ,1 ,
17 ,VISION CON VALORES (VIVA) ,C ,0 ,S ,
22 ,PODEMOS (PODEMOS) ,O ,O ,6 ,
116 ,PARTIDO DE OPORTUNIDADES Y DESARROLLO (PODER) ,O ,U ,3 ,
20 ,COMPROMISO, RENOVACION Y ORDEN (CREO) ,,057 ,,





Table: Table_3

Código Nombre y Siglas ,,Votos ,Válidos ,
Total Votos Válidos (Es la suma de los votos obtenidos por las organizaciones políticas) ,2 ,,18 ,
Votos Nulos ,0 ,2 ,,
Votos en Blanco ,,000 ,,
Total Votos Validamente Emitidos (Es la sumo de los votos válidos, votos nulos y votos en bianco) ,,239 ,,
Votos Inválidos ,,000 ,,
Total Votos (Es la suma de los votos válidamente emitidos y votos inválidos) ,,1239 ,,





