Table: Table_1

Mesa Número ,412 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,Corporación ,Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,,008 ,,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,0 ,1 ,7 ,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,,5 ,6 ,
30 ,PARTIDO REPUBLICANO (PR) ,0 ,0 ,2 ,
31 ,CAMBIO (CAMBIO) ,0 ,O ,3 ,
32 ,PARTIDO AZUL (AZUL ,0 ,0 ,4 ,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP)` ,,000 ,,
18 ,VICTORIA (VICTORIA) ,,1 ,1 ,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,,1 ,3 ,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,,,,
26 ,BIENESTAR NACIONAL (BIEN) ,,,,
37 ,UNION REPUBLICANA (UR) ,,,1 ,
25 ,PARTIDO DE AVANZADA NACIONAL (PAN) ,,O ,4 ,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,,O ,3 ,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,,0 ,2. ,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUA) ,,O ,0 ,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,,O ,1 ,
.88 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ) ,,030 ,,
12 ,MI FAMILIA (MI FAMILIA) ,,0 ,2 - ,
3/2" ,CABAL (CABAL) ,,0 ,1 ,
17 ,VISION CON VALORES (VIVA) ,,0 ,3 ,
22 ,PODEMOS (PODEMOS) ,,0 ,5 ,
116 ,PARTIDO DE OPORTUNIDADES y DESARROLLO (PODER) ,,002 ,,
20 ,COMPROMISO, RENOVACION Y ORDEN (CREO) ,,05 ,2 ,





Table: Table_3

Código Nombre y Siglas ,,Votos ,Válidos ,
Total Votos Válidos (Es la suma de los votos obtenidos por los organizaciones politicos) ,,220 ,,
Votos Nulos ,,2 ,2 ,
Votos en Blanco ,,003 ,,
Total Votos Válidamente Emitidos (Es la suma de los votos válidos, votos nulos y votos en blanco) ,,4 ,5 ,
Votos Inválidos ,,000 ,,
Total Votos (Es lo sumo de los votos válidamente emitidos y votos invólidos) ,,145 ,,





