Table: Table_1

Mesa Número ,1794 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,Corporación ,Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,,007 ,,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,O ,4 ,8 ,
41 ,VALOR UNIONISTA {VALOR UNIONISTA) ,O ,2 ,6 ,
30 ,PARTIDO REPUBLICANO (PR) ,,003 ,,
31 ,CAMBIO (CAMBIO) ,,005 ,,
32 ,PARTIDO AZUL (AZUL ,,,\ ,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,,00 ,a ,
18 ,VICTORIA (VICTORIA) ,,00 ,4 ,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,,00 ,3 ,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,,000 ,,
26 ,BIENESTAR NACIONAL (BIEN) ,,00 ,\ ,
37 ,UNION REPUBLICANA (UR) ,,00 ,\ ,
25 ,PARTIDO DE AVANZADA NACIONAL (PAN) ,,00 ,I ,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,,00 ,\ ,
15 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,,000 ,,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUA) ,,000 ,,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,,006 ,,
88 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ) ,0 ,2 ,a ,
12 ,MI FAMILIA {MI FAMILIA) ,O ,a ,I ,
33 ,CABAL (CABAL) ,O ,0 ,a ,
17 ,VISION CON VALORES (VIVA) ,0 ,O ,7 ,
22 ,PODEMOS (PODEMOS) ,,001 ,3 ,
116 ,PARTIDO DE OPORTUNIDADES Y DESARROLLO (PODER) ,,000 ,,
20 ,COMPROMISO, RENOVACION y ORDEN (CREO; ,,07 ,\ ,





Table: Table_3

Código Nombre y Siglas ,,Votos ,Válidos ,
Total Votos Válidos (Es la suma de los votos obtenidos por los organizaciones politicas) ,,476 ,,
Votos Nulos ,,027 ,,
Votos en Blanco ,,003 ,,
Total Votos Válidamente Emitidos (Es to sumo de los votos válidos, votos nutos y votos en blanco) ,,246 ,,
Votos Inválidos ,,000 ,,
Total Votos (ES la sumo de los votos vólidamente emitidos y votos inválidas) ,,246 ,,





