Table: Table_1

Mesa Número ,745 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,,Corporación Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,,012 ,,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,,014 ,,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,,074 ,,
30 ,PARTIDO REPUBLICANO (PR) ,,001 ,,
31 ,CAMBIO (CAMBIO) ,,006 ,,
32 ,PARTIDO AZUL (AZUL) ,,010 ,,
27 ,MOVIMIENTO PARA LA LIBERACIÓN DE LOS PUEBLOS (MLP) ,,001 ,,
18 ,VICTORIA (VICTORIA) ,,005 ,,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,,005 ,,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,,000 ,,
26 ,BIENESTAR NACIONAL (BIEN) ,,003 ,,
37 ,UNION REPUBLICANA (UR) ,,000 ,,
25 ,PARTIDO DE AVANZADA NACIONAL (P AN) ,,004 ,,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,,000 ,,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,,001 ,,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUAL ,,000 ,,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,,000 ,,
88 ,SEMILLA URNG-MAIZ WINAO (SEMILLA URNG-MAIZ WINAQ) ,,056 ,,
12 ,MI FAMILIA [MI FAMILIA) ,,002 ,,
33 ,CABAL (CABAL) ,,009 ,,
17 ,VISION CON VALORES (VIVA) ,,004 ,,
22 ,PODEMOS (PODEMOS) ,,011 ,,
116 ,PARTIDO DE OPORTUNIDADES Y DESARROLLO (PODER) ,,001 ,,
20 ,COMPROMISO, RENOVACION Y ORDEN (CREO) ,,057 ,,





Table: Table_3

Código Nombre y Siglas ,,Votos ,Válidos ,
Total Votos Válidos (Es la suma de los votos obtenidos por las organizaciones politicos) ,,276 ,,
Votos Nulos ,,006 ,,
Votos en Blanco ,,002 ,,
Total Votos Validamente Emitidos (Es la sumo de los votos válidos, votos nulos y votos en bianco) ,,284 ,,
Votos Inválidos ,,000 ,,
Total Votos (Es la sumo de los votos válidamente emitidos y votos inválidos) ,2 ,8 ,4 ,





