Table: Table_1

Mesa Número ,1652 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,Corporación ,Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,,,6 ,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,O ,1 ,3 ,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,O ,E ,& ,
30 ,PARTIDO REPUBLICANO (PR) ,O ,,00 ,
31 ,CAMBIO (CAMBIO) ,O ,,1 ,
32 ,PARTIDO AZUL (AZUL) ,0 ,,,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,0 ,0 ,2 ,
18 ,VICTORIA (VICTORIA) ,,00 ,2 ,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,,00 ,(o ,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,( ) ,0 ,,
26 ,BIENESTAR NACIONAL (BIEN) ,O ,0 ,3 ,
37 ,UNION REPUBLICANA (UR) ,O ,,O ,
25 ,PARTIDO DE AVANZADA NACIONAL (PAN) ,,O ,1 ,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,0 ,0 ,0 ,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,0 ,,,
80 ,COMITE CIVICO LA GOTA DE AGUA [COMITE CIVICO LA GOTA DE AGUA) ,,,,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,,0 ,3 ,
B8 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ) ,C ,O ,0 ,
12 ,MI FAMILIA (MI FAMILIA) ,O ,0 ,3 ,
33 ,CABAL (CABAL) ,0 ,,3 ,
17 ,VISION CON VALORES (VIVA) ,,0 ,3 ,
22 ,PODEMOS (PODÉMOS) ,,,O S ,
116 ,PARTIDO DE OPORTUNIDADES Y DESARROLLO (PODER) ,,,1 ,
20 ,COMPROMISO, RENOVACION Y ORDEN (CREO) ,0 ,7 ,4 ,





Table: Table_3

Código Nombre y Siglas ,,Votos ,Válidos ,
Total Votos Válidos (Es la suma de los votos obtenidos por las organizaciones políticas) ,2 ,6 ,3 ,
Votos Nulos ,O ,2 ,5 ,
Votos en Blanco ,0 ,,,
Total Votos Válidamente Emitidos (Es la sumo de los votos válidos, vocos nulos y votos en blanco) ,2 ,188 ,,
Votos Inválidos ,,00 ,,
Total Votos (Es to sumo de los votos vólidamente emitidos y votos invólidos) ,,288 ,,





