Table: Table_1

Mesa Número ,610 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,Corporación ,Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,,008 ,,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,,018 ,,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,,04 ,3 ,
30 ,PARTIDO REPUBLICANO (PR} ,,000 ,,
31 ,CAMBIO (CAMBIO) ,0 ,O ,2 ,
32 ,PARTIDO AZUL (AZUL) ,,001 ,4 ,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,0 ,0 ,2 ,
18 ,VICTORIA (VICTORIA) ,,012 ,,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,,005 ,,
28 ,PARTIDO HUMANISTA DE GUATEMALA {PHG) ,0 ,0 ,1 ,
26 ,BIENESTAR NACIONAL (BIEN) ,00 ,,3 ,
37 ,UNION REPUBLICANA (UR) ,,002 ,,
25 ,PARTIDO DE AVANZADA NACIONAL (PAN) ,,00. ,2 ,
34 ,PARTIDO DE INTEGRACION NACIONAL (PIN) ,,0 ,,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,,0 ,O ,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUAY ,,001 ,,
13 ,PARTIDO POUTICO NOSOTROS (PPN) ,,001 ,,
88 ,SEMILLA URNG-MAIZ WINAQ SEMILLA URNG-MAIZ WINAQ) ,0 ,21 ,,
12 ,MI FAMILIA (MI FAMILIA) ,,004 ,,
33 ,CABAL (CABAL) ,,000 ,,
17 ,VISION CON VALORES (VIVA) ,,007 ,,
22 ,PODEMOS (PODEMOS) ,,004 ,,
116 ,PARTIDO DE OPORTUNIDADES Y DESARROLLO (PODER) ,,003 ,3 ,
20 ,COMPROMISO, RENOVACION Y ORDEN (CREO) ,,,6 ,





Table: Table_3

Código Nombre Siglas ,,Votos ,Válidos ,
,,,,
Total Votos Válidos (Es to suma de los votos obtenidos por los organizaciones políticas) ,,215 ,,
Votos Nulos ,,016 ,,
Votos en Blanco ,,00 ,3 ,
Total Votos Válidamente Emitidos (Es la sumo de los votos válidos, votos nutos y votos en blanco) ,2 ,,8 ,
Votos Inválidos ,,000 ,,
Total Votos (ES lo sumo de los votos válidamente emitidos y votos invólidos) ,,238 ,,





