Table: Table_1

Mesa Número ,479 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,,Corporación Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,,005 ,,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,,020 ,,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,,061 ,,
30 ,PARTIDO REPUBLICANO (PR) ,0 ,0 ,2 ,
31 ,CAMBIO (CAMBIO) ,,003 ,,
32 ,PARTIOO AZUL (AZUL) ,,002 ,,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,,001 ,,
18 ,VICTORIA (VICTORIA) ,,009 ,,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,0 ,0 ,8 ,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,,00. ,1 ,
26 ,BIENESTAR NACIONAL (BIEN) ,,001 ,3 ,
37 ,UNION REPUBLICANA (UR) ,,000 ,,
25 ,PARTIDO DE AVANZADA NACIONAL (PAN) ,,003 ,,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,,001 ,,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,,000 ,,
80 ,COMME CIVICO LA GOTA DE AGUA (COM/TECIVICO LA GOTA 01 AGUAL ,,000 ,,
13 ,PARTIDO POUTICO NOSOTROS (PPN) ,,000 ,,
88 ,SEMILLA URNG MAIZ DKNAO (SEMILLA URNG-MAIZ WINO ,0 ,4 ,0 ,
12 ,MI FAMILIA (MI FAMILIA) ,Q ,0 ,1 ,
33 ,CASAL (CABAL) ,,or ,2 ,
17 ,VISION CON VALORES (VIVA) ,,004 ,,
22 ,PODEMOS (PODEMOS) ,,014 ,,
116 ,PARTIDO DE OPORTUNIDADES ) DESARROLLO (PODER) ,,000 ,,
20 ,COMPROMISO, RENOVACION Y ORDEN (CREO) ,,06 ,6 ,





Table: Table_3

Código Nombre Siglas ,,Votos ,Válidos ,
Total Votos Válidos ,,,,
(Es la suma de los votos obtenidos por los organizaciones políticos) ,,245 ,,
Votos Nulos ,,2 ,2 ,
Votos en Blanco ,,000 ,,
Total Votos Válidamente Emitidos ,,,,
(Es la sumo de los votos válidos, votos nulos y votos en bionco) ,,267 ,7 ,
Votos inválidos ,,000 ,,
Total Votos (Es lo sumo de los votos válidamente emitidos votos invólidos) ,2 ,6 ,7 ,





