Table: Table_1

Mesa Número ,1662 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,,Corporación Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,,008 ,,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,,017 ,,
41 ,VALOR UNIONISTA {VALOR UNIONISTA) ,,5 ,5 ,
30 ,PARTIDO REPUBLICANO (PR) ,,000 ,,
31 ,CAMBIO (CAMBIO) ,,204 ,,
32 ,PARTIDO AZUL (AZUL) ,,,5 ,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,,001 ,,
18 ,VICTORIA (VICTORIA) ,,006 ,,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,,006 ,,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,,001 ,,
25 ,BIENESTAR NACIONAL (BIEN) ,,00 ,2 ,
37 ,UNION REPUBLICANA (UR) ,,001 ,,
25 ,PARTIDO DE AVANZADA NACIONAL (P N) ,,000 ,,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,,003 ,,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,,000 ,,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUA) ,,,/ ,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,,00 ,/ ,
88 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ) ,,044 ,4 ,
12 ,MI FAMILIA (MI FAMILIA) ,,00 ,3 ,
33 ,CABAL (CABAL) ,,00 ,5 ,
17 ,VISION CON VALORES (VIVA) ,,004 ,,
22 ,PODEMOS (PODEMOS) ,,010 ,,
116 ,PARTIDO DE OPORTUNIDADE5 Y DESARROLLO (PODER) ,,001 ,,
20 ,COMPROMISO, RENOVACION Y ORDEN (CREO) ,,064 ,,





Table: Table_3

Código Nombre y Siglas ,,Votos ,Válidos ,
Total Votos Válidos (Es lo sumo de los votos obtenidos por las organizaciones políticos) ,,25 ,2 ,
Votos Nulos ,,010 ,,
Votos en Blanco ,,003 ,,
Total Votos Válidamente Emítidos (Es la sumo de los votos vólidos, votos nutos y votos en bionco) ,,266 ,,
Votos Inválidos ,,000 ,,
Total Votos (Es la sumo de los votos válidamente emitidos y votos invólidos) ,2 ,6 ,6 ,





