Table: Table_1

Mesa Número ,1823 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,,Corporación Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,,001 ,,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,,003 ,,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,,017 ,,
30 ,PARTIDO REPUBLICANO (PR) ,,000 ,,
31 ,CAMBIO (CAMBIO) ,,001 ,,
32 ,PARTIDO AZUL (A2UL) ,,002 ,,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,,000 ,,
18 ,VICTORIA (VICTORIA) ,,001 ,,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,,008 ,,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,,001 ,,
26 ,BIENESTAR NACIONAL [BIEN) ,,000 ,,
37 ,UNION REPUBLICANA (UR) ,,,1 ,
25 ,PARTIDO DE AVANZADA NACIONAL (P AN) ,,002 ,,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,,000 ,,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,,001 ,,
80 ,COMITE CIVICO LA GOTA DE AGUA [COMITE CIVICO LA GOTA DE AGUAY ,,000 ,,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,,001 ,,
88 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ) ,,014 ,,
12 ,MI FAMILIA (MI FAMILIA) ,,000 ,,
33 ,CABAL {CABAL) ,,003 ,,
17 ,VISION CON VALORES (VIVA) ,,005 ,,
22 ,PODEMOS (PODEMOS) ,,004 ,,
116 ,PARTIDO DE OPORTUNIDADES 1 DESARROLLO (PODER) ,,001 ,,
20 ,COMPROMISO, RENOVACION Y ORDEN (CRED) ,,016 ,,





Table: Table_3

Código Nombre y Sigias ,,Votos ,Válidos ,
Total Votos Válidos (Es la suma de los votos obtenidos por las organizaciones políticas) ,,090 ,,
Votos Nulos ,,007 ,,
Votos en Blanco ,,001 ,,
Total Votos Válidamente Emitidos (ES lo suma de los votos válidos, votos nutos y votos en blanco) ,,090 ,,
Votos Inválidos ,,000 ,,
Total Votos (Es to suma de los votos vólidamente emitidos y votos inválidos) ,,09 ,O ,





