Table: Table_1

Mesa Número ,1660 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,,Corporación Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,,,,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,O ,\ ,8 ,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,0 ,6 ,3 ,
30 ,PARTIDO REPUBLICANO (PR) ,,00 ,1 ,
31 ,CAMBIO (CAMBIO) ,0 ,0 ,3 ,
32 ,PARTIDO AZUL (AZUL ) ,0 ,U ,8 ,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,,,,
18 ,VICTORIA (VICTORIA) ,,,4 ,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,,,7 ,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,0 ,O ,2 ,
26 ,BIENESTAR NACIONAL (BIEN) ,0 ,0 ,3 ,
37 ,UNION REPUBLICANA (UR) ,0 ,D ,0 ,
25 ,PARTIDO DE AVANZADA NACIONAL (PAN) ,,,0 ,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,,0 ,O ,
16 ,FRENTE DE CONVERGENCIA NACIONAL {FCN-NACION ,,0 ,0 ,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUAT ,,,,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,,) ,,
88 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ) ,O ,3 ,8 ,
12 ,MI FAMILIA (MI FAMILIA) ,,000 ,,
33 ,CABAL (CABAL) ,0 ,0 ,6 ,
17 ,VISION CON VALORES (VIVA) ,,,2 ,
22 ,PODEMOS (PODEMOS) ,,O ,6 ,
116 ,PARTIDO DE OPORTUNIDADES Y DESARROLLO (PODER) ,,0.0 ,1 ,
20 ,COMPROMISO, RENOVACION Y ORDEN (CREO) ,C ,7 ,9 ,





Table: Table_3

Código Nombre y Siglas ,,Votos ,Válidos ,
Total Votos Válidos (ES la suma de los votos obtenidos por los organizaciones políticos) ,2 ,5 ,2 ,
Votos Nulos ,,) ,8 ,
Votos en Blanco ,,,,
Total Votos Válidamente Emitidos (ES la sumo de los votos válidos, votos nuios y votos en blanco) ,2 ,7 ,0 ,
Votos Inválidos ,,001 ,,
Total Votos (Es la sumo de los votos válidamente emitidos y votos invólidos) ,,27 ,\ ,





