Table: Table_1

Mesa Número ,1722 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,Corporación ,Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,- ,1 ,3 ,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,- ,- ,9 ,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,- ,8 ,0 ,
30 ,PARTIDO REPUBLICANO (PR) ,- ,- ,1 ,
31 ,CAMBIO (CAMBIO) ,- ,- ,1 ,
32 ,PARTIDO AZUL (AZUL) ,- ,1 ,7 ,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,- ,- ,1 ,
18 ,VICTORIA (VICTORIA) ,- ,- ,1 ,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,- ,- ,7 ,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,- ,- ,3 ,
26 ,BIENESTAR NACIONAL (BIEN) ,- ,- ,2 ,
37 ,UNION REPUBLICANA (UR) ,- ,- ,- ,
25 ,PARTIDO DE AVANZADA NACIONAL (P AN) ,- ,- ,1 ,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,- ,- ,1 ,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,- ,- ,1 ,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUA) ,- ,- ,- ,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,- ,- ,1 ,
88 ,SEMILLA URNG-MAIZ WINAC (SEMILLA URNG-MAIZ WINAO) ,- ,4 ,6 ,
12 ,MI FAMILIA (MI FAMILIA) ,- ,- ,1 ,
33 ,CABAL (CABAL) ,- ,- ,2 ,
17 ,VISION CON VALORES (VIVA) ,- ,- ,3 ,
22 ,PODEMOS (PODEMOS) ,- ,1 ,0 ,
116 ,PARTIDO DE OPORTUNIDADES Y DESARROLLO (PODER) ,- ,- ,,
20 ,COMPROMISO, RENOVACION Y ORDEN (CREO) ,- ,7 ,1 ,





Table: Table_3

Código Nombre y Siglas ,,Votos ,Válidos ,
Total Votos Válidos (Es to suma de los votos obtenidos por las organizaciones politicas) ,2 ,7 ,2 ,
Votos Nulos ,- ,- ,9 ,
Votos en Blanco ,- ,- ,2 ,
Total Votos Válidamente Emitidos (Es la suma de los votos válidos, votos nulos y votos en bionco) ,2 ,8 ,3 ,
Votos Inválidos ,,- ,- ,
Total Votos (Es to suma de los votos válidomente emitidos y votos invólidos) ,2 ,8 ,3 ,





