Table: Table_1

Mesa Número ,1112 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,,Corporación Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (1000) ,,003 ,,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,,038 ,,
41 ,VALOR UNIONISTA [VALOR UNIONISTA) ,,101 ,,
30 ,PARTIDO REPUBLICANO (PR) ,,000 ,,
31 ,CAMBIO (CAMBIO) ,,000 ,O ,
32 ,PARTIDO AZUL (AZUL) ,,008 ,,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,,001 ,1 ,
18 ,VICTORIA (VICTORIA) ,,002 ,,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,,004 ,,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,,001 ,,
26 ,BIENESTAR NACIONAL (BIEN) ,,003 ,,
37 ,UNION REPUBLICANA (UR) ,,000 ,,
25 ,PARTIDO DE AVANZADA NACIONAL (PAN) ,,001 ,,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL {PIN) ,,00. ,2 ,
16 ,FRENTE DE CONVERGENCIA NACIONAL {FCN-NACION ,,001 ,,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUA) ,,000 ,,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,,000 ,,
88 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ) ,,037 ,,
12 ,MI FAMILIA (MI FAMILIA) ,,001 ,,
33 ,CABAL (CABAL 1 ,,001 ,,
17 ,VISION CON VALORES (VIVA) ,,006 ,,
22 ,PODEMOS (PODEMOS) ,,008 ,,
116 ,PARTIDO DE OPORTUNIDADES Y DESARROLLO (PODER) ,,001 ,,
20 ,COMPROMISO, RENOVACION y ORDEN (CREO ) ,U ,155 ,,





Table: Table_3

Código Nombre y Siglas ,,Votos ,Válidos ,
,,,,
Total Votos Válidos ,,,,
(Es la suma de los votos obtenidos por las organizaciones políticos) ,,274 ,,
Votos Nulos ,,013 ,,
Votos en Blanco ,,001 ,,
Total Votos Válidamente Emitidos (Es la suma de los votos vólidos, votos nulos y votos en blanco) ,,288 ,,
Votos Inválidos ,,000 ,,
Total Votos (Es la sumo de los votos vóhdamente emitidos y votos inválidos) ,,288 ,,





