Table: Table_1

Mesa Número ,1968 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,,Corporación Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,O ,,3 ,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,,D ,7 ,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,,4 ,2 ,
30 ,PARTIDO REPUBLICANO (PR) ,0 ,C ,O ,
31 ,CAMBIO (CAMBIO) ,,O ,2 ,
32 ,PARTIDO AZUL (AZUL) ,,0 ,6 ,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,,de ,,
18 ,VICTORIA (VICTORIA) ,,O ,1 ,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,,O ,12 ,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,,C ,,
26 ,BIENESTAR NACIONAL (BIEN) ,,O ,2 ,
37 ,UNION REPUBLICANA (UR) ,,0 ,0 ,
25 ,PARTIDO DE AVANZADA NACIONAL (PAN) ,,O ,2 ,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,,,X 1 ,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION ,,,,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUA) ,,,,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,,,,
88 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ) ,,2 ,,
12 ,MI FAMILIA (MI FAMILIA) ,,O ,,
33 ,CABAL (CABAL) ,,O ,1 ,
17 ,VISION CON VALORES (VIVA) ,,0 ,1 ,
22 ,PODEMOS (PODEMOS) ,,O ,Y ,
116 ,PARTIDO DE OPORTUNIDADES Y DESARROLLO (PODER) ,0 ,0 ,O ,
20 ,COMPROMISO, RENOVACION Y ORDEN (CREO) ,O ,3 ,2 ,





Table: Table_3

Código Nombre y Siglas ,,Votos ,Válidos ,
Total Votos Válidos (Es la sumo de los votos obtenidos por las organizaciones políticas) ,,3 ,O ,
Votos Nulos ,,O ,8 ,
Votos en Blanco ,,,,
Total Votos Válidamente Emitidos (Es la suma de fos votos vólidos, votos nulos y votes en bianco) ,1 ,3 ,8 ,
0011 Votos Inválidos ,,000 ,,
Total Votos (Es la sump de los votos vólidamente emitidos y votos invólidos) ,I ,3 ,8 ,





