Table: Table_1

Mesa Número ,1945 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,Corporación ,Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,,005 ,,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,O ,,S ,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,0 ,5 ,2 ,
30 ,PARTIDO REPUBLICANO (PR) ,,000 ,,
31 ,CAMBIO (CAMBIO) ,,0 ,0 ,
32 ,PARTIDO AZUL (AZUL ; ,() ,O ,S ,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,0 ,0 ,O ,
18 ,VICTORIA (VICTORIA) ,U ,C ,3 ,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,() ,O ,1 ,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,0 ,C ,0 ,
26 ,BIENESTAR NACIONAL (BIEN) ,,00 ,2 ,
37 ,UNION REPUBLICANA (UR) ,,00 ,1 ,
25 ,PARTIDO DE AVANZADA NACIONAL (P AN) ,,00 ,2 ,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,0 ,0 ,0 ,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,,0 ,1. ,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUA) ,,C ,1 ,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,( ,(i ,0 ,
88 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ) ,0 ,1 ,4 ,
12 ,MI FAMILIA (MI FAMILIA) ,,001 ,,
33 ,CABAL (CABAL) ,0 ,0 ,2 ,
17 ,VISION CON VALORES (VIVA) ,() ,O ,3 ,
22 ,PODEMOS (PODEMOS) ,,007 ,,
116 ,PARTIDO DE OPORTUNIDADES Y DESARROLLO (PODER) ,,002 ,,
20 ,COMPROMISO, RENOVACION Y ORDEN (CREO) ,0 ,2 ,4 ,





Table: Table_3

Código Nombre y Siglas ,,Votos ,Válidos ,
Total Votos Válidos (Es to suma de los votos obtenidos por las organizaciones políticos) ,,14 ,,
Votos Nulos ,,010 ,,
Votos en Blanco ,,00 ,0 ,
Total Votos Válldamente Emitidos (Es la sumo de los votos válidos, votos nulos y votos en bianco) ,,15 ,1 ,
Votos Inválidos ,,000 ,,
Total Votos (Es la sumo de los votos válidamente emitidos y votos Invólidos) ,,151 ,,





