Table: Table_1

Mesa Número ,775 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,Corporación ,Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,- ,I ,5 ,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,- ,I ,3 ,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,- ,5 ,S ,
30 ,PARTIDO REPUBLICANO (PR) ,- ,- ,0 ,
31 ,CAMBIO (CAMBIO) ,- ,- ,2 ,
32 ,PARTIDO AZUL (AZUL) ,- ,- ,5 ,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,- ,- ,0 ,
18 ,VICTORIA (VICTORIA) ,- ,- ,5 ,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,- ,- ,6 ,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,- ,- ,I ,
26 ,BIENESTAR NACIONAL {BIEN) ,- ,- ,2 ,
37 ,UNION REPUBLICANA (UR) ,- ,- ,0 ,
25 ,PARTIDO DE AVANZADA NACIONAL (PAN) ,- ,- ,3 ,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,- ,- ,0 ,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,- ,- ,I ,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUA) ,- ,- ,3 ,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,- ,- ,4 ,
88 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ) ,- ,3 ,9 ,
12 ,MI FAMILIA (MI FAMILIA) ,- ,- ,2 ,
33 ,CABAL (CABAL) ,- ,- ,\ ,
17 ,VISION CON VALORES (VIVA) ,- ,- ,5 ,
22 ,PODEMOS (PODEMOS) ,- ,- ,7 ,
116 ,PARTIDO DE OPORTUNIDADES Y DESARROLLO (PODER) ,- ,- ,3 ,
20 ,COMPROMISO, RENOVACION Y ORDEN (CREO ,- ,,60 ,





Table: Table_3

Código Nombre y Siglas ,,Votos ,Válidos ,
Total Votos Válidos (Es la sumo de los votos obtenidos por las organizaciones políticas) ,2 ,3 ,2 ,
Votos Nulos ,- ,I ,I ,
Votos en Blanco ,- ,- ,0 ,
Total Votos Válidamente Emitidos (Es la suma de los votos válidos, votos nulos y votos en blanco) ,2 ,4 ,3 ,
Votos Inválidos ,- ,- ,0 ,
Total Votos (Es la sumo de los votos vólidamente emitidos y votos inválidos) ,2 ,4 ,3 ,





