Table: Table_1

Mesa Número ,1065 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,Corporación ,Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,,,5 ,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,,39 ,,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,,6 ,4 ,
30 ,PARTIDO REPUBLICANO (PR) ,,,I ,
31 ,CAMBIO {CAMBIO) ,,,3 ,
32 ,PARTIDO AZUL (AZUL) ,,,4 ,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,,,2 ,
18 ,VICTORIA (VICTORIA) ,,,0 ,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,,,5 ,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,X ,,\ ,
26 ,BIENESTAR NACIONAL (BIEN) ,,,3 ,
37 ,UNION REPUBLICANA (UR) ,,,2 ,
25 ,PARTIDO DE AVANZADA NACIONAL (PAN) ,,,2 ,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,,,2 ,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,,,2 ,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUA) ,,,I ,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,,,3 ,
88 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ] ,,2 ,9 ,
12 ,MI FAMILIA (MI FAMILIA) ,,,0 ,
33 ,CABAL (CABAL) ,,,2 ,
17 ,VISION CON VALORES (VIVA) ,,,2 ,
22 ,PODEMOS (PODEMOS) ,,I ,5 ,
116 ,PARTIDO DE OPORTUNIDADES Y DESARROLLO (PODER) ,,,0 ,
20 ,COMPROMISO, RENOVACION Y ORDEN (CREO) ,,5 ,3 ,





Table: Table_3

Código Nombre y Siglas ,,Votos ,Válidos ,
Total Votos Válidos (Es to sumo de los votos obtenidos por los organizaciones políticas) ,,240 ,,
,,,8 ,
,,,2 ,
Total Votos Válidamente Emitidos (Es to sumo de los votos válidos, votos nulos y votos en blanco) ,,251 ,0 ,
Thoses do ,,,I ,
Total Votos (Es la sumo de los votos vólidamente emitidos y votos invólidos) ,,25, ,\ ,





