Table: Table_1

Mesa Número ,1196 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,,Corporación Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,,008 ,,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,,,,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,,X 6 ,5 ,
30 ,PARTIDO REPUBLICANO (PR) ,,000 ,,
31 ,CAMBIO (CAMBIO) ,,0 ,\ ,
32 ,PARTIDO AZUL (AZUL) ,,,X 5 ,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,,001 ,X ,
18 ,VICTORIA (VICTORIA) ,,000 ,,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,,001 ,X ,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,,000 ,,
26 ,BIENESTAR NACIONAL (BIEN) ,,0 ,2, ,
37 ,UNION REPUBLICANA (UR) ,,,1 ,
25 ,PARTIDO DE AVANZADA NACIONAL (PAN) ,,002 ,X ,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,,000 ,,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,,,2 ,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUA) ,,,,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,,,2 ,
88 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ) ,,X 8 ,0 ,
12 ,MI FAMILIA (MI FAMILIA) ,,,,
33 ,CABAL (CABAL) ,,,,
17 ,VISION CON VALORES (VIVA) ,,001 ,,
22 ,PODEMOS (PODEMOS) ,,014 ,,
116 ,PARTIDO DE OPORTUNIDADES Y DESARROLLO (PODER) ,,000 ,,
20 ,COMPROMISO, RENOVACION Y ORDEN (CREO) ,,051 ,,





Table: Table_3

Código Nombre y Siglas ,,Votos ,Válidos ,
Total Votos Válidos (Es la sumo de los votos obtenidos por los organizaciones políticas) ,,249 ,,
Votos Nulos ,,005 ,,
Votos en Blanco ,,002 ,,
Total Votos Válidamente Emitidos (Es la sumo de los votos válidos, votos nulos y votos en blanco) ,,256 ,,
Votos Inválidos ,,000 ,,
Total Votos (Es in sumo de los votos vólidamente emitidos y votos invólidos) ,,256 ,,





