Table: Table_1

Mesa Número ,1727 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,Corporación ,Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,,006 ,,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,,00 ,9 ,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,,05 ,4 ,
30 ,PARTIDO REPUBLICANO (PR) ,,00 ,0 ,
31 ,CAMBIO (CAMBIO) ,,00 ,6 ,
32 ,PARTIDO AZUL (AZUL) ,0 ,/ ,2 ,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,,00 ,2 ,
18 ,VICTORIA (VICTORIA) ,,,4 ,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,,00 ,5 ,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,,0.0 ,I ,
26 ,BIENESTAR NACIONAL (BIEN) ,,00 ,4 ,
37 ,UNION REPUBLICANA (UR) ,,00 ,0 ,
25 ,PARTIDO DE AVANZADA NACIONAL (PAN) ,,00 ,C ,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,,00 ,1 ,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,,000 ,,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUA) ,,00 ,,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,,00 ,0 ,
88 ,SEMILLA URNG-MAIZ WINAO (SEMILLA URNG-MAIZ WINAQ) ,,03 ,0 ,
12 ,MIFAMILIA (MI FAMILIA) ,0 ,8 ,4 ,
33 ,CABAL (CABAL) ,,00 ,2 ,
17 ,VISION CON VALORES (VIVA) ,,0 ,5 ,
22 ,PODEMOS (PODEMOS) ,D ,1 ,0 ,
116 ,PARTIDO DE OPORTUNIDADES Y DESARROLLO (PODER) ,,00 ,2 ,
20 ,COMPROMISO, RENOVACION Y ORDEN (CREO) ,,06 ,8 ,





Table: Table_3

Código Nombre Siglas ,,Votos ,Válidos ,
,,,,
Total Votos Válidos (Es la suma de los votos obtenidos por las organizaciones politicos) ,,241 ,,
Votos Nulos ,D ,,20 ,
Votos en Blanco ,,003 ,,
Total Votos Válidamente Emitidos (Es la suma de los votos vólidos, votos nulos y votos en blanco) ,,264 ,,
Votos Inválidos ,,,,
Total Votos (Es la suma de los votos volidamente emitidos y votos invólidos) ,,264 ,,





