Table: Table_1

Mesa Número ,1936 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,Corporación ,Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votas ,Válidos ,,
23 ,TODOS (TODOS) ,,004 ,,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,,00 ,a ,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,,08 ,1 ,
30 ,PARTIDO REPUBLICANO (PR) ,,000 ,,
31 ,CAMBIO (CAMBIO) ,0 ,O ,3 ,
32 ,PARTIDO AZUL (AZUL) ,0 ,0 ,4 ,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,,000 ,,
18 ,VICTORIA (VICTORIA) ,,00 ,1 ,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,0 ,O ,7 ,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,,000 ,0 ,
26 ,BIENESTAR NACIONAL (BIEN) ,0 ,0 ,3 ,
37 ,UNION REPUBLICANA (UR) ,,001 ,0 ,
25 ,PARTIDO DE AVANZADA NACIONAL (PAN) ,,,2 ,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,,000 ,,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,,00 ,1 ,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUA) ,,000 ,,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,,,,
88 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ) ,0 ,25 ,,
12 ,MI FAMILIA (MI FAMILIA) ,,002 ,,
33 ,CABAL (CABAL) ,,00 ,2 ,
17 ,VISION CON VALORES (VIVA) ,,002 ,,
22 ,PODEMOS (PODEMOS) ,,,3 ,
115 ,PARTIDO DE OPORTUNIDADES Y DESARROLLO (PODER) ,,000 ,,
20 ,COMPROMISO, RENOVACION Y ORDEN (CREO) ,0 ,2 ,6 ,





Table: Table_3

Código Nombre y Siglas ,,Votos ,Válidos ,
Total Votos Válidos (ES la sumo de los votos obtenidos por las organizaciones políticas) ,,145 ,,
Votos Nulos ,,1 ,3 ,
Votos en Blanco ,,000 ,,
Total Votos Validamente Emitidos (Es lo sumo de los votos vólidos, votos nulos y votos en blanco) ,,15: ,8 ,
Votos Inválidos ,,000 ,,
Total Votos (Es lo sumo de los votos válidamente emitidos y votos inválidos) ,,5 ,8 ,





