Table: Table_1

Mesa Número ,1661 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,Corporación ,Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODDS (TODOS) ,,012 ,,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,,009 ,,
41 ,VALOR UNIONISTA {VALOR UNIONISTA) ,0 ,5 ,6 ,
30 ,PARTIDO REPUBLICANO (PR) ,0 ,0 ,0 ,
31 ,CAMBIO (CAMBIO) ,0 ,0 ,3 ,
32 ,PARTIDO AZUL (AZUL ,0 ,0 ,9 ,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,0 ,0 ,2 ,
18 ,VICTORIA (VICTORIA) ,0 ,0 ,4 ,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,O ,0 ,6 ,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,,000 ,,
26 ,BIENESTAR NACIONAL (BIEN) ,0 ,0 ,2 ,
37 ,UNION REPUBLICANA (UR) ,0 ,0 ,1 ,
25 ,PARTIDO DE AVANZADA NACIONAL (PAN) ,,000 ,,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,0 ,0 ,0 ,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,0 ,0 ,1 ,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUAY ,0 ,0 ,1 ,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,0 ,O ,3 ,
88 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ) ,0 ,5 ,4 ,
12 ,MR FAMILIA (MI FAMILIA) ,0 ,0 ,3 ,
33 ,CABAL (CABAL) ,O ,0 ,4 ,
17 ,VISION CON VALORES (VIVA) ,o ,0 ,2 ,
22 ,PODEMOS (PODEMOS) ,0 ,1 ,2 ,
116 ,PARTIDO DE OPORTUNIDADES Y DESARROLLO (PODER) ,,001 ,,
20 ,COMPROMISO. RENOVACION Y ORDEN (CRED: ,,063 ,,





Table: Table_3

Código Nombre y Siglas ,,Votos ,Válidos ,
Total Votos Válidos (Es la suma de los votos obtenidos por los organizaciones políticas) ,,248 ,,
Votos Nulos ,,014 ,,
Votos en Blanco ,0 ,0 ,1 ,
Total Votos Válidamente Emitidos (Es la suma de las votos vólidos, votos nulos y votos en blanco) ,,,3 ,
Votos Inválidos ,,000 ,,
Total Votos (Es la suma de los votos válidamente emitidos y votos Invólidos) ,2 ,6 ,3 ,





