Table: Table_1

Mesa Número ,475 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,,Corporación Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,0 ,014 ,,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,0 ,021 ,,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,0 ,5 ,4 ,
30 ,PARTIDO REPUBLICANO (PR) ,,001 ,,
31 ,CAMBIO (CAMBIO) ,,004 ,,
32 ,PARTIDO AZUL (AZUL) ,,007 ,,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,,007 ,,
18 ,VICTORIA (VICTORIA) ,,,,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,0 ,,7 ,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,0 ,O ,,
26 ,BIENESTAR NACIONAL (BIEN) ,,001 ,,
37 ,UNION REPUBLICANA (UR) ,,001 ,,
25 ,PARTIDO DE AVANZADA NACIONAL (P AN) ,,002 ,,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,,000 ,,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,,000 ,,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUA) ,,000 ,,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,,,,
88 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ) ,,3 ,7 ,
12 ,MI FAMILIA (M) FAMILIA) ,,002 ,,
33 ,CABAL (CABAL) ,,004 ,,
17 ,VISION CON VALORES (VIVA) ,,004 ,,
22 ,PODEMOS (PODEMOS) ,0 ,1 ,2 ,
116 ,PARTIDO DE OPORTUNIDADES DESARROLLO (PODER) ,,000 ,,
20 ,COMPROMISO. RENOVACION Y ORDEN (CREO) ,,056 ,,





Table: Table_3

Código Nombre y Siglas ,,Votos ,Válidos ,
Total Votos Válidos (Es la suma de los votos obtenidos por las organizaciones politicas) ,,238 ,,
Votos Nulos ,,013 ,,
Votos en Blanco ,,001 ,,
Total Votos Válidamente Emitidos (ES la sumo de los votos vólidos, votos nulos y votos en blanco) ,,252 ,,
Votos Inválidos ,,00 ,2 ,
Total Votos (Es la sumo de los votos validamente emitidos y votos Invólidos) ,,254 ,,





