Table: Table_1

Mesa Número ,1081 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,,Corporación Municipal ,





Table: Table_2

Código ,Nombre Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,,,8 ,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,,2 ,O ,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,,124 ,,
30 ,PARTIDO REPUBLICANO (PR) ,,,1 ,
31 ,CAMBIO (CAMBIO) ,,,1 ,
32 ,PARTIDO AZUL (AZUL) ,,14 ,,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,,,0 ,
18 ,VICTORIA (VICTORIA) ,,,0 ,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,,,3 ,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,,,0 ,
26 ,BIENESTAR NACIONAL (BIEN) ,,,2 ,
37 ,UNION REPUBLICANA {UR ,,,0 ,
25 ,PARTIDO DE AVANZADA NACIONAL (PAN) ,,,0 ,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,,,,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,,,,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUA) ,,,0 ,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,,,0 ,
88 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ) ,,1 ,6 ,
12 ,MI FAMILIA (MI FAMILIA) ,,,0 ,
33 ,CABAL (CABAL) ,,,5 ,
17 ,VISION CON VALORES (VIVA) ,,,1 ,
22 ,PODEMOS (PODEMOS) ,- ,,5 ,
116 ,PARTIDO DE OPORTUNIDADES Y DESARROLLO (PODER) ,,,1 ,
20 ,COMPROMISO, RENOVACION Y ORDEN (CREO) ,,,73 ,





Table: Table_3

Código Nombre Y Siglas ,,Votos ,Válidos ,
Total Votos Válidos (Es lo sumo de los votos obtenidos por los organizaciones politicas) ,2 ,7 ,4 ,
Votos Nulos ,,13 ,,
Votos en Blanco ,,,1 ,
Total Votos Válidamente Emitidos (Es la sumo de los votos vólidos, votos nulos y votos en blanco) ,,288 ,,
Votos Inválidos ,,112 ,,
Total Votos (Es la sumo de los votos vólidamente emitidos y votos invólidos) ,14 ,O ,0 ,





