Table: Table_1

Mesa Número ,652 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,Corporación ,Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,,008 ,,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,,020 ,,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,,4 ,6 ,
30 ,PARTIDO REPUBLICANO (PR) ,,001 ,2 ,
31 ,CAMBIO (CAMBIO) ,,005 ,,
32 ,PARTIDO AZUL (AZUL) ,,,4 ,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,,001 ,,
18 ,VICTORIA (VICTORIA) ,,,9 ,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,,003 ,,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,,000 ,,
26 ,BIENESTAR NACIONAL (BIEN) ,,002 ,,
,UNION REPUBLICANA (UR) ,,001 ,,
25 ,PARTIDO DE AVANZADA NACIONAL (PAN) ,,002 ,,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,,,,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,,0 ,0 ,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUA) ,,0 ,0 ,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,,006 ,,
88 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ) ,,3 ,7 ,
12 ,MI FAMILIA (MI FAMILIA) ,0 ,O ,1 ,
33 ,CABAL (CABAL) ,,001 ,,
17 ,VISION CON VALORES (VIVA) ,,006 ,,
22 ,PODEMOS (PODEMOS) ,,004 ,,
116 ,PARTIDO DE OPORTUNIDADES Y DESARROLLO (PODER) ,,000 ,,
20 ,COMPROMISO RENOVACION Y ORDEN (CREO) ,06 ,,8 ,





Table: Table_3

Código Nombre y Siglas ,,Votos ,Válidos ,
Total Votos Válidos (Es la sumo de los votos obtenidos por los organizaciones politicas) ,,226 ,,
Votos Nulos ,,2 ,1 ,
Votos en Blanco ,,002 ,,
Total Votos Validamente Emitidos (ES la suma de los votos vólidos, votos nulos y votos en blanco) ,,249 ,,
Votos Inválidos ,,000 ,,
Total Votos (Es la sumo de los votos vólidamente emitidos y votos invólidos) ,2 ,4 ,9 ,





