Table: Table_1

Mesa Número ,1157 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,,Corporación Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,7 ,,7 ,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,,n ,6 ,
41 ,VALOR UNIONISTA (VALOR UNIONISTA] ,,1 ,Q ,
30 ,PARTIDO REPUBLICANO (PR) ,1 ,1 ,1 ,
31 ,CAMBIO (CAMBIO) ,I ,1 ,3 ,
32 ,PARTIDO AZUL (AZUL ,I ,1 ,D ,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,/ ,0 ,I ,
18 ,VICTORIA (VICTORIA) ,7 ,? ,1 ,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,/ ,/ ,2 ,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,/ ,D ,ID ,
26 ,BIENESTAR NACIONAL (BIEN) ,/ ,7 ,8 ,
37 ,UNION REPUBLICANA (UR) ,/ ,6 ,1 ,
25 ,PARTIDO DE AVANZADA NACIONAL (P A N) ,7 ,1 ,3 ,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,I ,1 ,0 ,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,1 ,(1) ,0 ,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUA) ,of ,,,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,to D ,,,
88 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA. URNG-MAIZ WINAQ) ,to + ,D ,St ,
12 ,MI FAMILIA (MI FAMILIA) ,0 ,- 0 ,2 ,
33 ,CABAL (CABAL) ,/ ,1 ,1 ,
17 ,VISION CON VALORES (VIVA) ,/ ,, ,2 ,
22 ,PODEMOS (PODEMOS) ,/ ,. 1 ,D ,
116 ,PARTIDO DE OPORTUNIDADES Y DESARROLLO (PODER) ,/ ,k ,,
20 ,COMPROMISO, RENOVACION y ORDEN (CREO) ,/ ,,,





Table: Table_3

Código Nombre Siglas ,,Votos ,Válidos ,
Total Votos Válidos (Es la suma de los votos obtenidos por las organizaciones políticas) ,,285 ,,
Votos Nulos ,,DO ,7 ,
Votos en Blanco ,,06 ,1 ,
Total Votos Válidamente Emitidos (Es la sumo de los votos validos, votos nulos y votes en bianco) ,,293 ,,
Votos Inválidos ,,400 ,,
Total Votos (Es lo suma de los votos váhdamente emitidos votos invólidos) ,2 ,9 ,3 ,





