Table: Table_1

Mesa Número ,476 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,Corporación ,Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,,010 ,,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,0 ,1 ,7 ,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,0 ,5 ,8 ,
30 ,PARTIDO REPUBLICANO (PR) ,,00 ,1 ,
31 ,CAMBIO (CAMBIO) ,,0 ,6 ,
32 ,PARTIDO AZUL (AZUL) ,,006 ,,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,,000 ,,
18 ,VICTORIA (VICTORIA) ,,005 ,,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,,007 ,,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,,,,
26 ,SIENESTAR NACIONAL (BIEN) ,,O ,2 ,
37 ,UNION REPUBLICANA (UR) ,,00 ,O ,
25 ,PARTIDO DE AVANZADA NACIONAL (P N) ,,,2 ,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,,0 ,0 ,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,,,,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUA) ,,000 ,,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,,003 ,,
88 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ) ,,000 ,,
12 ,MI FAMILIA (MF FAMILIA) ,,00 ,2 ,
33 ,CABAL (CABAL) ,,00 ,2 ,
17 ,VISION CON VALORES (VIVA) ,,00 ,3 ,
22 ,PODEMOS (PODEMOS) ,,00 ,a ,
116 ,PARTIDO DE OPORTUNIDADES Y DESARROLLO (PODER) ,,00 ,,
20 ,COMPROMISO, RENOVACION Y ORDEN (CREO) ,0 ,4 ,4 ,





Table: Table_3

Código Nombre y Siglas ,,Votos ,Válidos ,
Total Votos Válidos (Es la suma de los votos obtenidos por los organizaciones políticas) ,,210 ,,
Votos Nulos ,0 ,1 ,7 ,
Votos en Blanco ,,000 ,,
Total Votos Validamente Emitidos (Es la suma de los votos vólidos, votos nulos y votos en blonco) ,,227 ,,
Votos inválidos ,,000 ,,
Total Votos (Es lo suma de los votos vólidamente emitidos y votos invólidos) ,2 ,2 ,7 ,





