Table: Table_1

Mesa Número ,148 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,,Corporación Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,,008 ,,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,0 ,1 ,s ,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,,038 ,,
30 ,PARTIDO REPUBLICANO (PR) ,,000 ,,
31 ,CAMBIO (CAMBIO) ,,0 ,4 ,
32 ,PARTIDO AZUL (AZUL) ,,002 ,,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,,000 ,,
18 ,VICTORIA (VICTORIA) ,,002 ,,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,,004 ,,
28 ,PARTIDO HUMANISTA DE GUATEMALA {PHG) ,,000 ,,
26 ,BIENESTAR NACIONAL (BIEN) ,,001 ,,
37 ,UNION REPUBLICANA (UR) ,,002 ,,
25 ,PARTIDO DE AVANZADA NACIONAL (P N) ,,003 ,,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,,000 ,,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,,O ,2 ,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUA) ,,000 ,,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,,000 ,,
88 ,SEMILLA URNG-MAIZ WINAQ (SEVILLA URNG-MAIZ WINAQ) ,,4 ,7 ,
12 ,MI FAMILIA (MI FAMILIA) ,,000 ,,
33 ,CABAL (CABAL) ,,002 ,,
17 ,VISION CON VALORES (VIVA) ,,003 ,,
22 ,PODEMOS (PODEMOS) ,,00. ,9 ,
116 ,PARTIDO DE OPORTUNIDADES Y DESARROLLO (PODER) ,,000 ,,
20 ,COMPROMISO, RENOVACION Y ORDEN (CREO) ,,4 ,7 ,





Table: Table_3

Código Nombre y Siglas ,,Votos ,Válidos ,
Total Votos Válidos (Es lo suma de los votos obtenidos por las organizaciones políticas) ,,189 ,,
Votos Nulos ,,015 ,,
Votos en Blanco ,,006 ,,
Total Votos Válidamente Emitidos (Es to suma de los votos vólidos, votos nulos y votos en blanco) ,1 ,,9 ,
Votos Inválidos ,,Z ,1 ,
Total Votos (Es la sumo de los votos válidamente emitidos y votos invólidos) ,,210 ,,





