Table: Table_1

Mesa Número ,1748 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,,Corporación Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) 10041 ,+ ,3 ,- ,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,1 ,3 ,,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,3 ,2 ,,
30 ,PARTIDO REPUBLICANO (PR) ,0 ,,,
31 ,CAMBIO [CAMBIO] ,,,,
32 ,PARTIDO AZUL (AZUL) ,1 ,0 ,,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,0 ,2 ,,
18 ,VICTORIA (VICTORIA) ,0 ,1 ,,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,0 ,2 ,,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,Q ,,,
26 ,BIENESTAR NACIONAL (BIEN) ,0 ,3 ,,
37 ,UNION REPUBLICANA (UR) ,,,,
25 ,PARTIDO DE AVANZADA NACIONAL (PAN) ,0 ,2 ,,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,Q ,,,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,O ,2 ,,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUA) ,Q ,,,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,0 ,5 ,,
88 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ) ,4 ,1 ,,
12 ,MI FAMILIA (MI FAMILIA) ,0 ,,,
33 ,CABAL (CABAL) ,,,,
17 ,VISION CON VALORES (VIVA) ,0 ,9 ,,
22 ,PODEMOS (PODEMOS) ,1 ,1 ,,
116 ,PARTIDO DE OPORTUNIDADES Y DESARROLLO (PODER) ,Q ,,,
20 ,COMPROMISO, RENOVACION Y ORDEN (CREO ,6 ,4 ,,





Table: Table_3

Código Nombre y Siglas ,,Votos ,Válidos ,
Total Votos Válidos (Es lo suma de los votos obtenidos por las organizaciones politicas) ,,201 ,,
Votos Nulos ,,12 ,,
Votos en Blanco ,1 ,0 ,C ,
Total Votos Válidamente Emitidos (Es la suma de los votos vólidos, votos nulos y votos en bionco) ,,217 ,3 ,
Votos Inválidos ,,00 ,I ,
Total Votos (Es lo suma de los votos válidamente emitidos y votos inválidos) ,,211 ,3 ,





