Table: Table_1

Mesa Número ,1267 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,Corporación ,Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,,,7 ,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,O ,7 ,O ,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,O ,3 ,2 ,
30 ,PARTIDO REPUBLICANO (PR) ,C ,O ,1 ,
31 ,CAMBIO (CAMBIO) ,,O ,2 ,
32 ,PARTIDO AZUL (AZUL) ,,,3 ,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,,20 ,3 ,
18 ,VICTORIA (VICTORIA) ,,,4 ,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,,O ,4 ,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,O ,() ,2 ,
26 ,BIENESTAR NACIONAL (BIEN) ,,00 ,3 ,
37 ,UNION REPUBLICANA (UR) ,,,2 ,
25 ,PARTIDO DE AVANZADA NACIONAL (PAN) ,,,1 ,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,,,,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,,,1 ,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUA) ,,O ,0 ,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,,O ,2 ,
88 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ) ,,,,
12 ,MI FAMILIA (MI FAMILIA) ,,O ,1 ,
33 ,CABAL (CABAL) ,,O ,3 ,
17 ,VISION CON VALORES (VIVA) ,O ,O ,6 ,
22 ,PODEMOS (PODEMOS) ,O ,O ,5 ,
116 ,PARTIDO DE OPORTUNIDADES DESARROLLO (PODER) ,,O ,1 ,
20 ,COMPROMISO. RENOVACION Y ORDEN (CREO) ,,,5 ,





Table: Table_3

Código Nombre y Siglas ,,Votos ,Válidos ,
Total Votos Válidos (Es la sumo de los votos obtenidos por las organizaciones políticos) ,,194 ,,
Votos Nulos ,,020 ,,
Votos en Blanco ,,OUT ,3 ,
Total Votos Validamente Emitidos (Es la suma de los votos válidos, votos nulos y votos en blanco) ,,217 ,,
Votos Inválidos ,,000 ,,
Total Votos (Es la suma de los votos válidamente emitidos y votos Invólidos) ,,217 ,,





