Table: Table_1

Mesa Número ,748 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,,Corporación Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,x ,A ,8 ,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,0 ,2 ,2 ,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,0 ,6 ,3 ,
30 ,PARTIDO REPUBLICANO (PR) ,0 ,,2 ,
31 ,CAMBIO (CAMBIO) ,0 ,Q ,4 ,
32 ,PARTIDO AZUL (AZUL) ,0 ,,4 ,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,0 ,4 ,3 ,
18 ,VICTORIA (VICTORIA) ,0 ,0 ,0 ,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,D ,Q ,3 ,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,0 ,$ ,2 ,
26 ,BIENESTAR NACIONAL (BIEN) ,+ ,0 ,1 ,
37 ,UNION REPUBLICANA (UR) ,Q ,Q ,1 ,
25 ,PARTIDO DE AVANZADA NACIONAL (PAN) ,D ,$ ,1 ,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,x ,,,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,0 ,Q ,1 ,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUA) ,b ,,,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,0 ,,2 ,
88 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ) ,0 ,3 ,6 ,
12 ,MI FAMILIA (MI FAMILIA) ,Q ,Q ,0 ,
33 ,CABAL (CABAL) ,0 ,,5 ,
17 ,VISION CON VALORES (VIVA) ,0 ,,4 ,
22 ,PODEMOS (PODEMOS) ,D ,1 ,1 ,
116 ,PARTIDO DE OPORTUNIDADES Y DESARROLLO (PODER) ,b ,,2 ,
20 ,COMPROMISO. RENOVACION Y ORDEN (CREO) ,x ,6 ,8 ,





Table: Table_3

Código Nombrey Siglas ,,Votos ,Válidos ,
Total Votos Válidos (Es la sumo de los votos obtenidos por las organizaciones políticas) ,,242 ,,
Votos Nulos ,,,7 ,
Votos en Blanco ,,001 ,,
Total Votos Válidamente Emitidos (Es la sumo de los votos válidos, votos nulos y votos en blanco) ,,260 ,,
Votos inválidos ,,,,
Total Votos (Es to sumo de los votos válidamente emitidos y votos invólidos) ,,260 ,,





