Table: Table_1

Mesa Número ,976 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,,Corporación Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,,,5 ,
15 ,UNIDAD NACIONAL DE LA ESPERANZA ,,,2 ,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,,,2 ,
30 ,PARTIDO REPUBLICANO (PR) ,,000 ,,
31 ,CAMBIO (CAMBIO) ,,006 ,,
32 ,PARTIDO AZUL (AZUL ,,I ,,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,,002 ,,
18 ,VICTORIA (VICTORIA) 1 ,,,,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,00 ,,4 ,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,,,4 ,
26 ,BIENESTAR NACIONAL (BIEN) ,,,4 ,
37 ,UNION REPUBLICANA (UR) ,,,3 ,
25 ,PARTIDO DE AVANZADA NACIONAL (P AN) ,0 ,,2 ,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,0 ,,,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,,,,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUA' ,,,,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,,,3 ,
88 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ) ,,2 ,,
12 ,MI FAMILIA (MI FAMILIA) ,,,,
33 ,CABAL (CABAL) ,,,3 ,
17 ,VISION CON VALORES (VIVA) ,,0 ,3 ,
22 ,PODEMOS (PODEMOS) ,,,8 ,
116 ,PARTIDO DE OPORTUNIDADES DESARROLLO (PODER) ,,00 ,,
20 ,COMPROMISO, RENOVACION Y ORDEN (CREO) ,,150 ,,





Table: Table_3

Código Nombre Siglas ,,Votos ,Válidos ,
Total Votos Válidos (Es la sumo de los votos obtenidos por las organizaciones políticas) ,,216 ,,
Votos Nulos ,O ,2 ,3 ,
Votos en Blanco ,,001 ,,
Total Votos Válidamente Emitidos (Es la suma de los votos válidos, votos nulos y votos en bionco) ,,240 ,,
Votos Inválidos ,,000 ,,
Total Votos (Es la suma de los votos vólidomente emitidos y votos inválidos) ,,4 ,,





