Table: Table_1

Mesa Número ,1946 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,,Corporación Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,,,,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,0 ,\ ,8 ,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,0 ,S x ,n ,
30 ,PARTIDO REPUBLICANO (PR) ,0 ,0 ,2 3 ,
31 ,CAMBIO (CAMBIO) ,,,4 O ,
32 ,PARTIDO AZUL (AZUL) ,,00 ,3 ,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,0 ,0 ,O ,
18 ,VICTORIA (VICTORIA) ,0 ,O ,21 ,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,0 ,0 ,42 ,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,0 ,, 0 ,0 ,
26 ,BIENESTAR NACIONAL (BIEN) ,0 ,0 ,9° ,
37 ,UNION REPUBLICANA {UR} ,0 ,0 ,in ,
25 ,PARTIDO DE AVANZADA NACIONAL (PAN) ,0 ,0 ,0 ,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,0 ,0 ,D ,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,0 ,0 ,x2 ,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUA) ,0 ,0 ,0 ,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,0 ,0 ,32 ,
88 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ) ,0 ,2 ,4 ,
12 ,MI FAMILIA (MI FAMILIA] ,0 ,0 ,O ,
33 ,CABAL (CABAL) ,0 ,0 ,01 ,
17 ,VISION CON VALORES (VIVA) ,0 ,0 ,2 ,
22 ,PODEMOS (PODEMOS) ,0 ,0 ,4 ,
116 ,PARTIDO DE OPORTUNIDADES Y DESARROLLO (PODER) ,,000 ,,
20 ,COMPROMISO, RENOVACION Y ORDEN (CREO) ,0 ,,2 ,





Table: Table_3

Código Nombre y Siglas ,,Votos ,Válidos ,
Total Votos Validos (Es to sumo de los votos obtenidos por los organizaciones politicas) ,/ ,5 ,3 ,
Votos Nulos ,0 ,I ,0 ,
Votos en Blanco ,0 ,0 ,2 ,
Total Votos Validamente Emitidos (Es la sumo de los votos válidos, votos nulos y votos en blanco) ,,6 ,J ,
Votos Inválidos ,,00 ,O ,
Total Votos (Es la sumo de los votos vólidamente emitidos y votos inválidos) ,,6 ,5 ,





