Table: Table_1

Mesa Número ,389 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,,Corporación Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,,007 ,,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,,00 ,5 ,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,0 ,2 ,43 ,
30 ,PARTIDO REPUBLICANO (PR) ,0 ,,1 ,
31 ,CAMBIO (CAMBIO) ,,0 ,3 ,
32 ,PARTIDO AZUL (AZUL) ,,,1 ,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,,,2g ,
18 ,VICTORIA (VICTORIA) ,,,30 ,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,,,,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,,000 ,,
26 ,BIENESTAR NACIONAL (BIEN) ,0 ,O ,5 ,
37 ,UNION REPUBLICANA (UR) ,,,,
25 ,PARTIDO DE AVANZADA NACIONAL (PAN) ,0 ,,,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,O ,O ,2 ,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,0 ,0 ,1 ,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUA) ,0 ,0 ,1 ,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,,,1 ,
88 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ) ,0 ,3 ,8 ,
12 ,MIFAMILIA (MI FAMILIA) ,0 ,0 ,1 ,
33 ,CABAL (CABAL) ,,0 ,1 ,
17 ,VISION CON VALORES (VIVA) ,,0 ,3 ,
22 ,PODEMOS (PODEMOS) ,,0 ,5 ,
116 ,PARTIDO DE OPORTUNIDADES DESARROLLO (PODER) ,,,,
20 ,COMPROMISO, RENOVACION Y ORDEN (CREO) ,,03 ,,





Table: Table_3

Código Nombre y Siglas ,,Votos ,Válidos ,
Total Votos Válidos (Es la sumo de los votos obtenidos por los organizaciones politicas) ,,3 ,3 ,
Votos Nulos ,0 ,0 ,8 ,
Votos en Blanco ,,000 ,,
Total Votos Válidamente Emitidos (Es la suma de los votos vólidos, votos nulos y votos en blanco) ,,14 ,,
Votos Inválidos ,,000 ,,
Total Votos (Es in suma de los votos vólidamente emitidos y votos invólidos) ,,14 ,,





