Table: Table_1

Mesa Número ,1789 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,Corporación ,Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,,,,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,,'1 ,1 ,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,,X 2 ,3 ,
30 ,PARTIDO REPUBLICANO (PR) ,,,,
31 ,CAMBIO (CAMBIO) ,,,1 ,
32 ,PARTIDO AZUL (AZUL) ,L ,X C ,1 ,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,C ,X O ,2 ,
18 ,VICTORIA (VICTORIA) ,O ,,4 ,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,i ,O ,9 ,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,C ,O ,1 ,
26 ,BIENESTAR NACIONAL (BIEN) ,C ,D ,1 ,
37 ,UNION REPUBLICANA (UR) ,0 ,X O ,5 ,
25 ,PARTIDO DE AVANZADA NACIONAL (PAN) ,,,,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,,,,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,,,,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUA) ,,,1 ,
13 ,PARTIDO POLITICO NOSOTROS (PPN) / 001 / ,+ ,t ,e ,
88 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ) ,C ,1 ,3 ,
12 ,MI FAMILIA (MI FAMILIA) ,O ,O ,3 ,
33 ,CABAL (CABAL) ,,,4 ,
17 ,VISION CON VALORES (VIVA) ,,,,
22 ,PODEMOS (PODEMOS) ,,,3 ,
116 ,PARTIDO DE OPORTUNIDADES Y DESARROLLO (PODER) ,,,,
20 ,COMPROMISO, RENOVACION Y ORDEN (CRED) ,O ,,3 ,





Table: Table_3

Código Nombre Siglas ,,Votos ,Válidos ,
,,,,
Total Votos Válidos (Es la sumo de los votos obtenidos por los organizaciones políticas) ,I ,I ,6 ,
Votos Nulos ,C ,2 ,O ,
Votos en Blanco ,( ,O ,1 ,
Total Votos Validamente Emitidos (Es la sumo de los votos vólidos, votos nulos y votos en bianco) ,,4 ,7 ,
Votos Inválidos ,,O ,,
Total Votos (Es la sumo de los votos vólidamente emitidos y votos inválidos) ,2 ,4 ,in ,





