Table: Table_1

Mesa Número ,911 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,Corporación ,Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,2 ,1 ,,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,,1 ,2 ,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,,X 8 ,4 ,
30 ,PARTIDO REPUBLICANO (PR) ,,0 ,,
31 ,CAMBIO (CAMBIO) ,0 ,0 ,4 ,
32 ,PARTIDO AZUL (AZUL ,0 ,0 ,7 ,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,O ,0 ,2 ,
18 ,VICTORIA (VICTORIA) ,0 ,0 ,2 ,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,,0 ,5 ,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,,0 ,0 ,
26 ,BIENESTAR NACIONAL (BIEN) ,,0 ,X I ,
37 ,UNION REPUBLICANA (UR) ,,X 0 ,,
25 ,PARTIDO DE AVANZADA NACIONAL (P N) ,,0 ,\ ,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,,,2 ,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,0 ,0 ,1 ,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUA) ,,U ,2 ,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,,002 ,,
88 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ) ,0 ,4 ,2 ,
12 ,MI FAMILIA (MI FAMILIA) ,2 ,2 ,3 ,
33 ,CABAL (CASAL) ,,00 ,3 ,
17 ,VISION CON VALORES (VIVA) ,,,2 ,
22 ,PODEMOS (PODEMOS) ,O ,1 ,3 ,
116 ,PARTIDO DE OPORTUNIDADES y DESARROLLO (PODER) ,0 ,0 ,1 ,
20 ,COMPROMISO RENOVACION Y ORDEN (CREO) ,0 ,X 5 ,5 ,





Table: Table_3

Código Nombre y Siglas ,,Votos ,Válidos ,
Total Votos Válidos (Es la suma de los votos obtenidos por los organizaciones políticas) ,2 ,,9 ,
Votos Nulos ,,025 ,,
Votos en Blanco ,,000 ,,
Total Votos Válidamente Emitidos (Es la sumo de los votos vólidos, votos nulos y votos en blanco) ,2 ,J ,4 ,
Votos Inválidos ,,000 ,,
Total Votos (Es la suma de los votos vólidamente emitidos y votos invólidos) ,,is ,4 ,





