Table: Table_1

Mesa Número ,595 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,Corporación ,Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,,00 ,5 ,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,,00 ,8 ,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,0 ,3 ,8 ,
30 ,PARTIDO REPUBLICANO (PR) ,,0 ,O ,
31 ,CAMBIO (CAMBIO) ,0 ,0 ,3 ,
32 ,PARTIDO AZUL (AZUL) ,,0 ,4 ,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,,00 ,0 ,
18 ,VICTORIA (VICTORIA) ,0 ,0 ,3 ,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,,0 ,2 ,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,,O ,1 ,
26 ,BIENESTAR NACIONAL (BIEN) ,,0 ,5 ,
37 ,UNION REPUBLICANA (UR) ,,000 ,,
25 ,PARTIDO DE AVANZADA NACIONAL (P AN) ,,001 ,,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,0 ,0 ,1 ,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,0 ,0 ,1 ,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUA) ,,000 ,,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,,O ,1 ,
88 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ) ,1 ,0 ,3 ,
12 ,MI FAMILIA (MI FAMILIA) ,0 ,O ,1 ,
33 ,CABAL (CABAL) ,,001 ,,
17 ,VISION CON VALORES (VIVA) ,0 ,0 ,1 ,
22 ,PODEMOS (PODEMOS) ,,1 ,2 ,
116 ,PARTIDO DE OPORTUNIDADES Y DESARROLLO (PODER) ,,000 ,,
20 ,COMPROMISO, RENOVACION y ORDEN (CREO) ,0 ,4 ,7 ,





Table: Table_3

Código Nombre Siglas ,,Votos ,Válidos ,
Total Votos Válidos (Es lo sumo de los votos obtenidos por las orgonizaciones políticos) ,2 ,3 ,8 ,
Votos Nulos ,,004 ,,
Votos en Blanco ,,000 ,,
Total Votos Válidamente Emitidos (Es la sumo de los votos válidos. votos nutos y votos en bianco) ,,242 ,,
Votos Inválidos ,,000 ,,
Total Votos (Es la suma de los votos vólidamente emitidos y votos invólidos) ,2 ,4 ,2 ,





