Table: Table_1

Mesa Número ,1969 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,,Corporación Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,,007 ,,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,,DOE ,,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,,3 ,9 ,
30 ,PARTIDO REPUBLICANO (PR) ,,001 ,,
31 ,CAMBIO (CAMBIO) ,,001 ,,
32 ,PARTIDO AZUL (AZUL) ,,X D ,X 0 ,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,,X ,,
18 ,VICTORIA (VICTORIA) ,,,X 4 ,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,,,X 5 ,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,,,X D ,
26 ,BIENESTAR NACIONAL (BIEN) ,,,X 2 ,
37 ,UNION REPUBLICANA (UR) ,X ,,2 ,
25 ,PARTIDO DE AVANZADA NACIONAL (PAN) ,,,X 1 ,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,,,,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,,,X ,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUAI ,,,X ,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,,,,
88 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ) ,,X 2 ,4 ,
12 ,MI FAMILIA (MI FAMILIA) ,X ,,1 ,
33 ,CABAL (CABAL) ,,,3 ,
17 ,VISION CON VALORES (VIVA) ,,,3 ,
22 ,PODEMOS (PODEMOS) ,0 ,1 ,,
116 ,PARTIDO DE OPORTUNIDADES Y DESARROLLO (PODER) ,,0 ,,
20 ,COMPROMISO RENOVACION Y ORDEN (CREO: ,0 ,2 ,4 ,





Table: Table_3

Código Nombre Siglas ,,Votos ,Válidos ,
Total Votos Válidos (Es to sumo de los votos obtenidos por los organizaciones políticas) ,,133 ,,
Votos Nulos ,[] ,13 ,,
Votos en Blanco ,,0 ,,
Total Votos Válidamente Emitidos (Es la sumo de los votos vólidos, votos nulos y votos en bianco) ,,14 ,Es ,
Votos Inválidos ,,000 ,,
Total Votos (Es la suma de los votos válidamente emitidos y votos invólidos) ,,146 ,,





