Table: Table_1

Mesa Número ,1014 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,,Corporación Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,,012 ,,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,0 ,1 ,3 ,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,,6 ,5 ,
30 ,PARTIDO REPUBLICANO (PR) ,,000 ,,
31 ,CAMBIO (CAMBIO) ,,0 ,3 ,
32 ,PARTIDO AZUL (AZUL) ,,,,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,,,,
18 ,VICTORIA (VICTORIA) ,,,3 ,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,,,5 ,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,,,1 ,
26 ,BIENESTAR NACIONAL {BIEN) ,,,2 ,
37 ,UNION REPUBLICANA (UR) ,,,1 ,
25 ,PARTIDO DE AVANZADA NACIONAL (PAN) ,,,1 ,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,,,,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,,,,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUA) ,,,,
13 ,PARTIDO POUTICO NOSOTROS (PPN) ,,,3 ,
88 ,SEMILLA URNG-MAIZ WINAQ {SEMILLA URNG-MAIZ WINAQ) ,0 ,3 ,,
12 ,MI FAMILIA {MI FAMILIA) ,,000 ,,
33 ,CABAL (CABAL) ,0 ,,6 ,
17 ,VISION CON VALORES (VIVA) ,,0 ,2 ,
22 ,PODEMOS (PODEMOS) ,,009 ,,
116 ,PARTIDO DE OPORTUNIDADES Y DESARROLLO (PODER) ,,,,
20 ,COMPROMISO, RENOVACION Y ORDEN (CREO) ,,04 ,7 ,





Table: Table_3

Código Nombre y Siglas ,,Votos ,Válidos ,
Total Votos Válidos (Es to sumo de los votos obtenidos por las organizaciones políticos) ,2 ,1 ,1 ,
Votos Nulos ,,013 ,,
Votos en Blanco ,,000 ,,
Total Votos Válidamente Emitidos (Es la suma de los votos válidos, votos nulos y votos en blanco) ,,224 ,,
Votos Inválidos ,,000 ,,
Total Votos (Es la suma de los votos válidamente emitidos y votos invólidos) ,,224 ,,





