Table: Table_1

Mesa Número ,1638 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,Corporación ,Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,,015 ,,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,,014 ,,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,,04 ,8 ,
30 ,PARTIDO REPUBLICANO (PR) ,,00 ,O ,
31 ,CAMBIO (CAMBIO) ,,00 ,1 ,
32 ,PARTIDO AZUL (AZUL) ,,004 ,,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,,OCO ,,
18 ,VICTORIA (VICTORIA) ,,004 ,,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,,002 ,,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,U ,0 ,0 ,
26 ,BIENESTAR NACIONAL (BIEN) ,,00 ,7 ,
37 ,UNION REPUBLICANA (UR) ,,000 ,,
25 ,PARTIDO DE AVANZADA NACIONAL (PA N) ,U ,O ,2 ,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,,C ,,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,U ,0 ,1 ,
80 ,COMITE CIVICO LA GOTA DEAGUA (COMITE CIVICO LA GOTA DE AGUAY ,,001 ,,
13 ,PARTIDO POUTICO NOSOTROS (PPN) ,,002 ,,
88 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ) ,U ,134 ,,
12 ,MI FAMILIA (MI FAMILIA) ,,,,
33 ,CABAL (CABAL) ,,U ,1 ,
17 ,VISION CON VALORES (VIVA) ,,006 ,,
22 ,PODEMOS (PODEMOS) ,,015 ,,
116 ,PARTIDO DE OPORTUNIDADES Y DESARROLLO (PODER) ,,001 ,,
20 ,COMPROMISO, RENOVACION Y ORDEN (CREO) ,,US2 ,,





Table: Table_3

Código Nombre y Siglas ,,Votos ,Válidos ,
Total Votos Válidos (Es to suma de los votos obtenidos por las organizociones políticos) ,,210 ,,
Votos Nulos ,,\ ,4 ,
Votos en Blanco ,,003 ,,
Total Votos Válidamente Emitidos (Es la sumo de los votos válidos, votos nulos y votos en blanco) ,,227 ,,
Votos Inválidos ,,,,
Total Votos (Es la suma de los votos vólidomente emitidos y votos invólidos) ,,,7 ,





