Table: Table_1

Mesa Número ,1930 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,Corporación ,Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,,007 ,,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,,015 ,,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,0 ,3 ,b ,
30 ,PARTIDO REPUBLICANO (PR) ,O ,00 ,,
31 ,CAMBIO (CAMBIO) ,O ,0 ,0 ,
32 ,PARTIDO AZUL (AZUL) 1005/ ,2 ,,5 ,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,0 ,0 ,2 ,
18 ,VICTORIA (VICTORIA) ,0 ,O ,I ,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,O ,D ,4 ,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,,0 ,O ,
26 ,BIENESTAR NACIONAL (BIEN) ,,O ,X 3 ,
37 ,UNION REPUBLICANA (UR) ,0 ,O ,I ,
25 ,PARTIDO DE AVANZADA NACIONAL (PAN) ,,O ,4 ,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,() ,O ,O ,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,,0 ,I ,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUAY ,,000 ,,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,,,i ,
88 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ) ,0 ,2 ,5 ,
12 ,MI FAMILIA (MI FAMILIA) ,,004 ,X ,
33 ,CABAL (CABAL) ,,001 ,,
17 ,VISION CON VALORES (VIVA) ,,,I ,
22 ,PODEMOS (PODÉMOS) ,,0 ,9 ,
116 ,PARTIDO DE OPORTUNIDADES DESARROLLO (PODER) ,O ,,,
20 ,COMPROMISO, RENOVACION Y ORDEN (CREO) ,,038 ,,





Table: Table_3

Código Nombre y Siglas ,,Votos ,Válidos ,
Total Votos Válidos (Es la suma de los votos obtenidos por las organizaciones políticas) ,,15 ,8 ,
Votos Nulos ,,006 ,,
Votos en Blanco ,,() ,I ,
Total Votos Válidamente Emitidos (Es to sumo de los votos válidos, votos nulos y votos en bianco) ,,165 ,,
Votos Inválidos ,,002 ,,
Total Votos (Es to suma de los votos vólidamente emitidos y votos inválidos) ,,167 ,,





