Table: Table_1

Mesa Número ,779 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,Corporación ,Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,,I ,0 ,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,U ,1 ,6 ,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,0 ,6 ,6 ,
30 ,PARTIDO REPUBLICANO (PR) ,- ,- ,- ,
31 ,CAMBIO (CAMBIO) ,0 ,0 ,6 ,
32 ,PARTIDO AZUL (AZUL) ,0 ,0 ,7 ,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,0 ,C ,2 ,
18 ,VICTORIA (VICTORIA) ,o ,0 ,6 ,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,U ,C ,5 ,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,0 ,6 ,6 ,
26 ,BIENESTAR NACIONAL (BIEN) ,U ,U ,6 ,
37 ,UNION REPUBLICANA (UR) ,- ,- ,- ,
25 ,PARTIDO DE AVANZADA NACIONAL (PAN) ,0 ,0 ,2 ,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,- ,- ,- ,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,- ,- ,- ,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUA) ,o ,o ,1 ,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,o ,0 ,1 ,
88 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ) ,- ,- ,- ,
12 ,MI FAMILIA (MI FAMILIA) ,0 ,U ,3 ,
33 ,CABAL (CABAL ,U ,o ,6 ,
17 ,VISION CON VALORES (VIVA) ,0 ,0 ,5 ,
22 ,PODÉMOS (PODEMOS) ,0 ,0 ,4 ,
116 ,PARTIDO DE OPORTUNIDADES Y DESARROLLO (PODER) ,- ,- ,- ,
20 ,COMPROMISO, RENOVACION y ORDEN (CREO ,U ,5 ,7 ,





Table: Table_3

Código Nombre y Siglas ,,Votos ,Válidos ,
,,,,
Total Votos Válidos (Es la suma de los votos obtenidos por las organizaciones politicas) ,2 ,3 ,6 ,
Votos Nulos ,U ,2 ,f ,
Votos en Blanco ,- ,- ,- ,
Total Votos Válidamente Emitidos (Es lo suma de los votos vólidos, votos nulos y votos en blanco) ,2 ,5 ,7 ,
Votos Inválidos ,- ,- ,- ,
Total Votos (Es la sumo de los votos vólidamente emitidos y votos invólidos) ,2 ,is ,1 ,





