Table: Table_1

Mesa Número ,403 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,Corporación ,Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,,006 ,,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,,,3 ,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,,049 ,,
30 ,PARTIDO REPUBLICANO (PR) ,,001 ,,
31 ,CAMBIO (CAMBIO) ,,002 ,,
32 ,PARTIDO AZUL (AZUL) ,,005 ,,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,,001 ,,
18 ,VICTORIA (VICTORIA) ,,009 ,,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,,004 ,,
28 ,PARTIDO HUMANISTA DE GUATEMALA [PHG) ,,00 ,1 ,
25 ,BIENESTAR NACIONAL (BIEN) ,,003 ,3 ,
37 ,UNION REPUBLICANA (UR) ,,000 ,,
25 ,PARTIDO DE AVANZADA NACIONAL (PAN) ,,003 ,,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,,000 ,,
16 ,FRENTE DE CONVERGENCIA NACIONAL {FCN-NACION ,,001 ,,
80 ,COMITE CIVICO LA GOTA DE AGUA {COMITE CIVICO LA GOTA DE AGUAT ,,002 ,,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,,005 ,,
88 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ) ,,,9 ,
12 ,MI FAMILIA (MI FAMILIA) ,,000 ,,
33 ,CABAL (CABAL) ,,00 ,1 ,
17 ,VISION CON VALORES (VIVA) ,,00. ,9 ,
22 ,PODEMOS (PODEMOS) ,,00. ,6 ,
116 ,PARTIDO DE OPORTUNIDADES Y DESARROLLO (PODER) ,,00 ,2 ,
20 ,COMPROMISO RENOVACION Y ORDEN (CREO) ,,07 ,7 ,





Table: Table_3

Código Nombre y Siglas ,,Votos ,Válidos ,
Total Votos Válidos (Es la suma de los votos obtenidos por las organizaciones políticos) ,,229 ,,
Votos Nulos ,,021 ,,
Votos en Blanco ,,005 ,,
Total Votos Válldamente Emitidos (Es la suma de los votos válidos, votos nulos y votos en blanco) ,,255 ,,
Votos Inválidos ,,000 ,,
Total Votos (Es lo sumo de los votos válidamente emitidos y votos inválidos) ,,255 ,,





