Table: Table_1

Mesa Número ,363 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,Corporación ,Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,0 ,1 ,0 ,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,0 ,1 ,3 ,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,,6 ,4 ,
30 ,PARTIDO REPUBLICANO (PR) ,0 ,,1 ,
31 ,CAMBIO (CAMBIO) ,0 ,,2 ,
32 ,PARTIDO AZUL (AZUL ,0 ,1 ,3 ,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,,o ,,
18 ,VICTORIA (VICTORIA) ,,,4 ,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,o ,o ,5 ,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,& ,,0 ,
26 ,BIENESTAR NACIONAL (BIEN) ,,0 ,2 ,
37 ,UNION REPUBLICANA (UR) ,0 ,x ,0 ,
25 ,PARTIDO DE AVANZADA NACIONAL (PAN) ,0 ,0 ,1 ,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,0 ,0 ,0 ,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,0 ,Q ,0 ,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUA) ,,0 ,0 ,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,0 ,0 ,2 ,
88 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ) ,0 ,5 ,4 ,
12 ,MI FAMILIA (MI FAMILIA) ,0 ,,1 ,
33 ,CABAL (CABAL) ,a ,0 ,1 ,
17 ,VISION CON VALORES (VIVA) ,0 ,,3 ,
22 ,PODEMOS (PODEMOS) ,0 ,1 ,Q ,
116 ,PARTIDO DE OPORTUNIDADES DESARROLLO (PODER) ,,001 ,,
20 ,COMPROMISO, RENOVACION Y ORDEN (CREO) ,0 ,6 ,0 ,





Table: Table_3

Código Nombre Y Siglas ,,Votos ,Válidos ,
Total Votos Válidos (ES lo suma de los votos obtenidos por los organizaciones políticos) ,,256 ,,
Votos Nulos ,,1 ,5 ,
Votos en Blanco ,,000 ,,
Total Votos Validamente Emitidos (Es la sumo de los votos vólidos, votos nulos y votos en blanco) ,,271 ,,
Votos Inválidos ,,,9 ,
Total Votos (Es la suma de los votos vólidamente emitidos y votos invólidos) ,4 ,0 ,0 ,





