Table: Table_1

Mesa Número ,1866 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,Corporación ,Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,,,4 ,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,,,4 ,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,,3 ,9 ,
30 ,PARTIDO REPUBLICANO (PR) ,,00 ,0 ,
31 ,CAMBIO (CAMBIO) ,X ,,1, ,
32 ,PARTIDO AZUL (AZUL I ,,10 ,3. ,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,,,0 ,
18 ,VICTORIA (VICTORIA) ,,,3. ,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,X C ,0 ,I ,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,,000 ,,
26 ,BIENESTAR NACIONAL (BIEN) ,,0 ,3 ,
37 ,UNION REPUBLICANA (UR) ,0 ,2 ,1 ,
25 ,PARTIDO DE AVANZADA NACIONAL (P N) ,,2 ,\ ,
34 ,PARTIDO DE INTEGRACION NACIONAL (PIN) ,,,,
15 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,c ,0 ,,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUA) ,,,O ,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,,( ,1. ,
88 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ) ,J ,1 ,E ,
12 ,MI FAMILIA (MI FAMILIA) ,0 ,0 ,1 ,
33 ,CABAL {CABAL) ,O ,0 ,0 ,
17 ,VISION CON VALORES (VIVA) ,U ,,,
22 ,PODEMOS (PODEMOS) ,,,7 ,
116 ,PARTIDO DE OPORTUNIDADES Y DESARROLLO (PODER) ,,OU2. ,,
20 ,COMPROMISO, RENOVACION Y ORDEN (CREO) ,C ,,S. ,





Table: Table_3

Código Nombre y Siglas ,,Votos ,Válidos ,
Total Votos Válidos (Es lo suma de los votas obtenidos por los organizaciones políticas) ,,136 ,,
Votos Nulos ,,013. ,,
Votos en Blanco ,,(00 ,,
Total Votos Válidamente Emitidos (Es to suma de los votos válidos, votos nulos y votos en bianco) ,,149 ,,
Votos Inválidos ,,,,
Total Votos (Es to suma de los votos válidomente emitidos y votos invólidos) ,,949 ,,





