Table: Table_1

Mesa Número ,982 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,Corporación ,Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,,,2 ,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,,010 ,,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,0 ,7 ,9 ,
30 ,PARTIDO REPUBLICANO (PR) ,,000 ,,
31 ,CAMBIO (CAMBIO) ,0 ,,8 ,
32 ,PARTIDO AZUL (AZUL) ,,,4 ,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,,001 ,,
18 ,VICTORIA (VICTORIA) ,,006 ,,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,,005 ,,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,,002 ,,
26 ,BIENESTAR NACIONAL (BIEN) ,,009 ,5 ,
37 ,UNION REPUBLICANA (UR) ,,000 ,,
25 ,PARTIDO DE AVANZADA NACIONAL (PA ,,000 ,0 ,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,,002 ,,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,,000 ,,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUA) ,,000 ,,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,,003 ,,
88 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ) ,,03. ,1 ,
12 ,MI FAMILIA (MI FAMILIA) ,,003 ,,
33 ,CABAL (CABAL) ,,00 ,4 ,
17 ,VISION CON VALORES (VIVA) ,0 ,0 ,9 ,
22 ,PODEMOS (PODEMOS) ,,00 ,8 ,
116 ,PARTIDO DE OPORTUNIDADES DESARROLLO (PODER) ,,000 ,0 ,
20 ,COMPROMISO RENOVACION Y ORDEN (CREO) ,0 ,6 ,4 ,





Table: Table_3

Código Nombre y Siglas ,,Votos ,Válidos ,
Total Votos Válidos (Es la sumo de los votos obtenidos por las organizaciones politicos) ,,256 ,,
Votos Nutos ,,023 ,,
Votos en Blanco ,,000 ,,
Total Votos Válidamente Emitidos (Es la suma de los votos válidos, votos nulos y votos en blanco) ,,279 ,,
Votos Inválidos ,,000 ,,
Total Votos (ES la sumo de los votos vólidamente emitidos y votos Invólidos) ,,27 ,9 ,





