Table: Table_1

Mesa Número ,328 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,Corporación ,Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS)- ,,023 ,,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,01 ,,8 ,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,,067 ,,
30 ,PARTIDO REPUBLICANO (PR) ,00 ,,3 ,
31 ,CAMBIO (CAMBIO) ,,00 ,6 ,
32 ,PARTIDO AZUL (AZUL ,,005 ,,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,00 ,,3 ,
18 ,VICTORIA (VICTORIA) ,,001 ,6 ,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,,00 ,4 ,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,00 ,,0 ,
26 ,BIENESTAR NACIONAL (BIEN) ,,004 ,,
37 ,UNION REPUBLICANA (UR) ,,001 ,,
25 ,PARTIDO DE AVANZADA NACIONAL (P AN) ,,001 ,,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,,000 ,,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,,000 ,,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUA) ,00 ,,2 ,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,,003 ,3 ,
88 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ) ,05 ,,1 ,
12 ,M FAMILIA (MI FAMILIA) ,,003 ,,
33 ,CABAL (CABAL) ,,001 ,,
17 ,VISION CON VALORES (VIVA) ,,00 ,1 ,
22 ,PODEMOS (PODEMOS) ,,013 ,,
116 ,PARTIDO DE OPORTUNIDADES Y DESARROLLO (PODER) ,0 ,100 ,,
20 ,COMPROMISO, RENOVACION ORDEN (CREO) ,,057 ,,





Table: Table_3

Código Nombre Siglas ,,Votos ,Válidos ,
,,,,
Total Votos Válidos (Es to sumo de los votos obtenidos por las organizaciones políticas) ,,272 ,,
Votos Nulos ,,008 ,,
Votos en Blanco ,,00 ,1 ,
Total Votos Válidamente Emitidos (Es to suma de los votos válidos, votos nutos y votos en bionco) ,28 ,,1 ,
Votos Inválidos ,,000 ,,
Total Votos (Es la suma de los votos válidamente emitidos y votos invólidos) ,,281 ,,





