Table: Table_1

Mesa Número ,1530 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,,Corporación Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,O ,1 ,8 ,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,C ,1 ,9 ,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,O ,4 ,6 ,
30 ,PARTIDO REPUBLICANO (PR) ,O ,O ,0 ,
31 ,CAMBIO (CAMBIO) ,0 ,0 ,6 ,
32 ,PARTIDO AZUL (AZUL) ,U ,U ,4 ,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,O ,0 ,2 ,
18 ,VICTORIA (VICTORIA) ,,00 ,4 ,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,0 ,0 ,4 ,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,O ,0 ,U ,
26 ,BIENESTAR NACIONAL (BIEN) ,( ,O ,4 ,
37 ,UNION REPUBLICANA (UR) ,O ,() ,O ,
25 ,PARTIDO DE AVANZADA NACIONAL (P N) ,0 ,0 ,,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,0 ,O ,O ,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,O ,6 ,3 ,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUA) ,,,O ,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,x ,x ,& ,
88 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ) ,O ,5 ,5 ,
12 ,MI FAMILIA (MI FAMILIA) ,0 ,Q ,2 ,
33 ,CABAL (CABAL) ,,00 ,/ ,
17 ,VISION CON VALORES (VIVA) ,,00 ,/ ,
22 ,PODEMOS (PODEMOS) ,,00 ,& ,
116 ,PARTIDO DE OPORTUNIDADES DESARROLLO (PODER) ,,600 ,,
20 ,COMPROMISO, RENOVACION Y ORDEN (CREO) ,,07 ,2 ,





Table: Table_3

Código Nombre y Siglas ,,Votos ,Válidos ,
Total Votos Válidos (Es la sumo de los votos obtenidos por las organizaciones politicos) ,,250 ,,
Votos Nulos ,,016 ,,
Votos en Blanco ,,00 ,,
Total Votos Válidamente Emitidos (Es lo sumo de los votos vólidos, votos nulos y votos en blanco) ,,267 ,,
Votos Inválidos ,,000 ,,
Total Votos (Es lo suma de los votos vólidomente emitidos y votos invólidos) ,,267 ,,





