Table: Table_1

Mesa Número ,1431 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,,Corporación Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,0 ,0 ,5 ,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,0 ,1 ,7 ,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,0 ,15 ,4 ,
30 ,PARTIDO REPUBLICANO (PR) ,,00 ,O ,
31 ,CAMBIO (CAMBIO) ,0 ,,2 ,
32 ,PARTIDO AZUL (AZUL) ,0 ,,8 ,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,0 ,0 ,\ ,
18 ,VICTORIA (VICTORIA) ,0 ,,7 ,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,,0 ,4 ,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,0 ,0 ,O ,
26 ,BIENESTAR NACIONAL (BIEN) ,0 ,0 ,4 ,
37 ,UNION REPUBLICANA (UR) ,,,2 ,
25 ,PARTIDO DE AVANZADA NACIONAL (PAN) ,,00 ,2 ,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,,0 ,1 ,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,0 ,0 ,0 ,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUA) ,0 ,0 ,\ ,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,0 ,O ,5 ,
88 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ) ,O ,2 ,it ,
12 ,MI FAMILIA (MI FAMILIA) ,,00 ,3 ,
33 ,CABAL (CABAL) ,0 ,0 ,I ,
17 ,VISION CON VALORES (VIVA) ,,0 ,6 ,
22 ,PODEMOS (PODEMOS) ,0 ,1 ,1 ,
116 ,PARTIDO DE OPORTUNIDADES Y DESARROLLO (PODER) ,0 ,,0 ,
20 ,COMPROMISO, RENOVACION Y ORDEN (CREO) ,0 ,8 ,8 ,





Table: Table_3

Código Nombre y Siglas ,,Votos ,Válidos ,
Total Votos Validos (Es la sumo de los votos obtenidos por las organizaciones políticos) ,,249 ,,
Votos Nutos ,,020 ,,
Votos en Blanco ,,00 ,1 ,
Total Votos Válidamente Emitidos (Es la sumo de los votos vólidos, votos nutos y votos en blonco} ,2 ,7 ,0 ,
Votos Inválidos ,,000 ,,
Total Votos (ES to sumo de los votos válidamente emitidos y votos invólidos) ,,270 ,,





