Table: Table_1

Mesa Número ,1924 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,Corporación ,Municipal ,





Table: Table_2

Código ,Nombre Siglas ,Votos ,Válidos ,,
23 ,1000 (TODOS) ,,,,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,,,2 ,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,,049 ,,
30 ,PARTIDO REPUBLICANO (PR) ,,001 ,,
31 ,CAMBIO (CAMBIO) ,,002 ,,
32 ,PARTIDO AZUL (AZUL) ,,O ,5 ,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,,00 ,1 ,
18 ,VICTORIA (VICTORIA) ,0 ,,3 ,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,,,3 ,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,,0 ,0 ,
26 ,BIENESTAR NACIONAL (BIEN) ,,,3 ,
37 ,UNION REPUBLICANA (UR) ,,0 ,O ,
25 ,PARTIDO DE AVANZADA NACIONAL (P N) ,,,\ ,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL {PIN) ,,,\ ,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION ,,002 ,,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUA) ,,000 ,,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,,000 ,,
88 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ) ,,,8 ,
12 ,MI FAMILIA (MI FAMILIA) ,,000 ,,
33 ,CABAL (CABAL ! ,,,1 ,
17 ,VISION CON VALORES (VIVA) ,,00 ,3 ,
22 ,PODEMOS (PODEMOS) ,,00 ,S ,
116 ,PARTIDO DE OPORTUNIDADES Y DESARROLLO (PODER) ,,000 ,,
20 ,COMPROMISO, RENOVACION Y ORDEN (CREO) ,3 ,3 ,,





Table: Table_3

Código Nombre y Siglas ,,Votos ,Válidos ,
,,,,
Total Votos Válidos (Es la sumo de los votos obtenidos por los organizaciones politicas) ,,,7 ,
Votos Nulos ,,,a ,
Votos en Blanco ,,0000000 ,,
Total Votos Validamente Emitidos (Es lo sumo de los votos vólidos, votos nulos y votos en blanco) ,I ,5 ,6 ,
Votos Inválidos ,,000 ,,
Total Votos (Es la suma de los votos válidamente emitidos y votos inválidos) ,,5 ,6 ,





