Table: Table_1

Mesa Número ,1628 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,Corporación ,Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,() ,\ ,5 ,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,U ,\ ,5 ,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,,S ,7 ,
30 ,PARTIDO REPUBLICANO (PR) ,1) ,U ,1 ,
31 ,CAMBIO (CAMBIO) ,0 ,O ,4 ,
32 ,PARTIDO AZUL (AZUL) ,U ,,1 ,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,U ,) ,,
18 ,VICTORIA (VICTORIA) ,,00 ,S ,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,,00 ,X 8 ,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,,O ,0 ,
26 ,BIENESTAR NACIONAL (BIEN) ,o ,O ,3 ,
37 ,UNION REPUBLICANA (UR) ,) ,O ,O ,
25 ,PARTIDO DE AVANZADA NACIONAL (P AN) ,U ,0 ,3 ,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,U ,O ,O ,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,,U ,1 ,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUA) ,,0 ,O ,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,,O ,I ,
88 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ) ,,U ,O ,
12 ,MI FAMILIA (MI FAMILIA) ,,00 ,2 ,
33 ,CABAL (CASAL) ,U ,O ,a ,
17 ,VISION CON VALORES (VIVA) ,() ,() ,8 ,
22 ,PODEMOS (PODEMOS) ,U ,I ,3 ,
115 ,PARTIDO DE OPORTUNIDADES Y DESARROLLO (PODER) ,,000 ,,
20 ,COMPROMISO, RENOVACION Y ORDEN (CREO) ,O ,5 ,1 ,





Table: Table_3

Código Nombre y Siglas ,,Votos ,Válidos ,
Total Votos Válidos (Es la suma de los votos obtenidos por los organizaciones politicos) ,2 ,2 ,8 ,
Votos Nulos ,U ,1 ,8 ,
Votos en Blanco ,,00 ,3 ,
Total Votos Válidamente Emitidos (Es to sumo de los votos válidos, votos nulos y votos en blanco) ,,249 ,,
Votos Inválidos ,,14 ,8 ,
Total Votos (Es la suma de los votos vólidamente emitidos y votos inválidos) ,,39 ,7 ,





