Table: Table_1

Mesa Número ,806 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,Corporación ,Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,0 ,,0 ,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,,026 ,,
41 ,VALOR UNIONISTA [VALOR UNIONISTA) ,1 ,1 ,3 ,
30 ,PARTIDO REPUBLICANO (PR) ,,000 ,,
31 ,CAMBIO (CAMBIO) ,,0 ,,
32 ,PARTIDO AZUL (AZUL) ,,1 ,,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,,000 ,,
18 ,VICTORIA (VICTORIA) ,,,3 ,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,,0 ,5 ,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,,,,
26 ,BIENESTAR NACIONAL (BIEN) ,,0 ,1 ,
37 ,UNION REPUBLICANA (UR) ,,0 ,1 ,
25 ,PARTIDO DE AVANZADA NACIONAL (PAN) ,,001 ,,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,,,,
16 ,FRENTE DE CONVERGENCIA NACIONAL {FCN-NACION) ,0 ,O ,,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUAY ,,,1 ,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,,000 ,,
88 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ) ,0 ,3 ,O ,
12 ,MI FAMILIA (MI FAMILIA) ,0 ,O ,1 ,
33 ,CABAL (CABAL) ,0 ,0 ,4 ,
17 ,VISION CON VALORES (VIVA) ,,O ,3 ,
22 ,PODEMOS (PODEMOS) ,,O ,4 ,
116 ,PARTIDO DE OPORTUNIDADES Y DESARROLLO (PODER) ,,001 ,,
20 ,COMPROMISO, RENOVACION Y ORDEN (CREO) ,,054 ,,





Table: Table_3

Código Nombre Siglas ,,Votos ,Válidos ,
Total Votos Válidos (Es la sumo de los votos obtenidos por los organizaciones políticas) ,2 ,,8 ,
Votos Nulos ,,1 1 ,6 7 ,
,,,,
Votos en Blanco ,,000 ,,
Total Votos Válidamente Emitidos (Es la sumo de los votos válidos, votos nutos y votos en blanco) ,,8 ,5 ,
Votos Inválidos ,0 ,O ,,
Total Votos (Es to sumo de los votos vólidamente ,,,,
emitidos y votos inválidos) ,,,,





