Table: Table_1

Mesa Número ,316 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,Corporación ,Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,,012 ,,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,,021 ,,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,,069 ,,
30 ,PARTIDO REPUBLICANO (PR) ,O ,0 ,1 ,
31 ,CAMBIO (CAMBIO) ,00 ,,6 ,
32 ,PARTIDO AZUL (AZUL) ,,009 ,,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,,004 ,,
18 ,VICTORIA (VICTORIA) ,,005 ,,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,0 ,1 ,0 ,
28 ,PARTIDO HUMANISTA DE GUATEMALA {PHG) ,,000 ,,
26 ,BIENESTAR NACIONAL (BIEN) ,,006 ,,
37 ,UNION REPUBLICANA (UR) ,,000 ,,
25 ,PARTIDO DE AVANZADA NACIONAL (PAN) ,,0 ,3 ,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,,001 ,,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,,000 ,,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUA) ,00 ,,1 ,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,00 ,,6 ,
88 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ] ,,5 ,5 ,
12 ,MI FAMILIA (MI FAMILIA) ,,O ,3 ,
33 ,CABAL (CABAL) ,,000 ,,
17 ,VISION CON VALORES (VIVA) ,,005 ,5 ,
22 ,PODEMOS (PODEMOS) ,,,2 ,
116 ,PARTIDO DE OPORTUNIDADES Y DESARROLLO (PODER) ,00 ,,1 ,
20 ,COMPROMISO, RENOVACION Y ORDEN (CREO) ,,05 ,4 ,





Table: Table_3

Código Nombre y Siglas ,,Votos ,Válidos ,
Total Votos Válidos (Es lo sumo de los votos obtenidos por las organizaciones políticas) ,,284 ,,
Votos Nulos ,,022 ,,
Votos en Blanco ,,002 ,,
Total Votos Válidamente Emitidos (Es la suma de los votos vólidos, votos nulos y votos en bionco) ,,308 ,,
Votos Inválidos ,,000 ,,
Total Votos (Es la sumo de los votos volidamente emitidos y votos invólidos) ,,308 ,,





