Table: Table_1

Mesa Número ,495 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,,Corporación Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,,1 ,6 ,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,0 ,1 ,6 ,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,0 ,6 ,5. ,
30 ,PARTIDO REPUBLICANO (PR) ,00 ,,1 ,
31 ,CAMBIO (CAMBIO) ,00 ,,6 ,
32 ,PARTIDO AZUL (AZUL) ,0 ,0 ,3 ,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,00 ,,2 ,
18 ,VICTORIA (VICTORIA) ,,009 ,,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,,1 ,0 ,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,00 ,,0 ,
26 ,BIENESTAR NACIONAL (BIEN) ,,002 ,,
37 ,UNION REPUBLICANA (UR) ,0 ,0 ,0 ,
25 ,PARTIDO DE AVANZADA NACIONAL (PAN) ,,004 ,,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,,000 ,,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,,,,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUAI ,,000 ,,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,,004 ,,
88 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ) ,,000 ,,
12 ,MI FAMILIA (M) FAMILLA) ,0 ,0 ,0 ,
33 ,CABAL (CABAL) ,,004 ,,
17 ,VISION CON VALORES (VIVA) ,0 ,0 ,5 ,
22 ,PODEMOS (PODEMOS) ,0. ,1 ,4 ,
116 ,PARTIDO DE OPORTUNIDADES Y DESARROLLO (PODER) ,,002 ,,
20 ,COMPROMISO, RENOVACION Y ORDEN (CREO) ,,05 ,8. ,





Table: Table_3

Código Nombre y Siglas ,,Votos ,Válidos ,
Total Votos Válidos (Es la suma de los votos obtenidos por los organizaciones politicas) ,,253 ,,
Votos Nulos ,,019 ,,
Votos en Blanco ,0 ,0 ,0 ,
Total Votos Válidamente Emitidos (Es la sumo de los votos válidos, votos nulos y votos en bianco) ,27 ,,2. ,
Votos Inválidos ,,000 ,,
Total Votos (Es la suma de los votos vólidamente emitidos y votos invólidos) ,2 ,7 ,2. ,





