Table: Table_1

Mesa Número ,513 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,,Corporación Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,,013 ,,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,,021 ,,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,,5 ,9 ,
30 ,PARTIDO REPUBLICANO (PR) ,,000 ,,
31 ,CAMBIO (CAMBIO) ,,,4 ,
32 ,PARTIDO AZUL (AZUL) ,,,3 ,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,,,Z ,
18 ,VICTORIA (VICTORIA) ,,004 ,,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,,,4 ,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,,002 ,,
26 ,BIENESTAR NACIONAL (BIEN) ,,,6 ,
37 ,UNION REPUBLICANA (UR) ,,,,
25 ,PARTIDO DE AVANZADA NACIONAL (P N) ,,0 ,2 ,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,,,,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,,,0 ,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUA: ,,002 ,,
13 ,PARTIDO POUTICO NOSOTROS (PPN) ,,,3 ,
B8 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ) ,0 ,4 ,8 ,
12 ,MI FAMILIA (MI FAMILIA) ,,00 ,2 ,
33 ,CABAL (CABAL) ,,006 ,,
17 ,VISION CON VALORES (VIVA) ,,,7 ,
22 ,PODEMOS (PODEMOS) ,,,8 ,
116 ,PARTIDO DE OPORTUNIDADES Y DESARROLLO (PODER) ,,000 ,,
20 ,COMPROMISO, RENOVACION Y ORDEN (CREO) ,,5 ,5 ,





Table: Table_3

Código Nombre y Siglas ,,Votos ,Válidos ,
Total Votos Válidos (Es la sumo de los votos obtenidos por los organizaciones politicos) ,,252 ,,
Votos Nulos ,,01 ,9 ,
Votos en Blanco ,,001 ,,
Total Votos Validamente Emitidos (Es io suma de los votos vólidas, votos nuios y votos en blanco) ,,272 ,,
Votos Inválidos ,,000 ,,
Total Votos (Es la sump de los votos válidamente emitidos y votos invólidos) ,,272 ,,





