Table: Table_1

Mesa Número ,699 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,Corporación ,Municipal ,





Table: Table_2

Código ,Nombre Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,,000 ,,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,,014 ,,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,C ,Co ,5 ,
30 ,PARTIDO REPUBLICANO (PR) ,,00 ,1 ,
31 ,CAMBIO (CAMBIO) ,O ,0 ,4 ,
32 ,PARTIDO AZUL (AZUL) ,,,1 ,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,,00 ,2 ,
18 ,VICTORIA (VICTORIA) ,O ,C ,( ,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,() ,D ,7 ,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,C ,G ,O ,
25 ,BIENESTAR NACIONAL (BIEN) ,0 ,n ,5 ,
37 ,UNION REPUBLICANA (UR) ,C ,t ,0 ,
25 ,PARTIDO DE AVANZADA NACIONAL (P N) ,( ,O ,( ,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,,00 ,1 ,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,,002 ,,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUA) ,,001 ,,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,,,(if ,
88 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ) ,C ,4 ,I ,
12 ,MI FAMILIA (MI FAMILIA) ,,00 ,I ,
33 ,CABAL (CABAL) ,,00 ,3 ,
17 ,VISION CON VALORES (VIVA) ,,00 ,5 ,
22 ,PODEMOS (PODEMOS) ,,C09 ,,
116 ,PARTIDO DE OPORTUNIDADES Y DESARROLLO (PODER) ,( ,100 ,,
20 ,COMPROMISO, RENOVACION Y ORDEN (CREO) ,0 ,S ,4 ,





Table: Table_3

Código Nombre y Siglas ,,Votos ,Válidos ,
Total Votos Válidos (ES la suma de los votos obtenidos por los organizaciones políticas) ,,242 ,,
Votos Nulos ,,018 ,,
Votos en Blanco ,,COO ,,
Total Votos Válidamente Emitidos (Es la suma de los votos vólidos, votos nulos y votos en blanco) ,,260 ,,
Votos Inválidos ,,TTO ,,
Total Votos (Es la sumo de los votos válidamente emitidos y votos inválidos) ,,400 ,,





