Table: Table_1

Mesa Número ,1215 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,Corporación ,Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,,,9 ,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,O ,2 ,S ,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,O ,6 ,6 ,
30 ,PARTIDO REPUBLICANO (PR) ,O ,O ,O ,
31 ,CAMBIO (CAMBIO) ,O ,O ,b ,
32 ,PARTIDO AZUL (AZUL) ,() ,() ,4 ,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,O ,O ,O ,
18 ,VICTORIA (VICTORIA) ,O ,O ,1 ,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,O ,O ,7 ,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,O ,O ,1 ,
26 ,BIENESTAR NACIONAL (BIEN) ,0 ,O ,8 ,
37 ,UNION REPUBLICANA (UR) ,,,0 ,
25 ,PARTIDO DE AVANZADA NACIONAL (P N) ,,0 ,2 ,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,O ,0 ,0 ,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,O ,O ,1 ,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUA) ,,000 ,,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,O ,0 ,1 ,
88 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ) ,G ,4 ,I ,
12 ,MI FAMILIA (MI FAMILIA) ,,000 ,,
33 ,CABAL (CABAL) ,0 ,O ,2 ,
17 ,VISION CON VALORES (VIVA) ,O ,O ,6 ,
22 ,PODEMOS (PODEMOS) ,,O ,9 ,
116 ,PARTIDO DE OPORTUNIDADES Y DESARROLLO (PODER) ,,O ,O ,
20 ,COMPROMISO RENOVACION Y ORDEN (CREO) ,,068 ,,





Table: Table_3

Código Nombre Siglas ,,Votos ,Válidos ,
Total Votos Válidos (Es la suma de los votos obtenidos por las organizaciones políticas) ,,257 ,,
Votos Nulos ,,\ ,b ,
Votos en Blanco ,,001 ,,
Total Votos Válidamente Emitidos (Es la suma de los votos vólidos, votos nutos y votos en blanco) ,,7 ,4 ,
Votos Inválidos ,,O ,0 ,
Total Votos (Es to sumo de los votos vólidamente emitidos y votos Invólidos) ,,274 ,,





