Table: Table_1

Mesa Número ,219 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,Corporación ,Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,- ,- ,4 ,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,- ,1 ,8 ,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,,6 ,0 ,
30 ,PARTIDO REPUBLICANO (PR) ,- ,- ,1 ,
31 ,CAMBIO (CAMBIO) ,- ,- ,5 ,
32 ,PARTIDO AZUL (AZUL ,- ,- ,9 ,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,- ,- ,3 ,
18 ,VICTORIA (VICTORIA) ,- ,I ,I ,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,- ,- ,N ,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,- ,- ,1 ,
26 ,STENESTAR NACIONAL (BIEN) ,- ,- ,5 ,
37 ,UNION REPUBLICANA (UR) ,- ,- ,3 ,
25 ,PARTIDO DE AVANZADA NACIONAL (PA) N) ,- ,- ,3 ,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,- ,- ,N ,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,- ,- ,- ,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUA) ,- ,- ,1 ,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,- ,,8 ,
88 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ) ,,2 ,9 ,
12 ,Mi FAMILIA (MI FAMILIA) ,- ,- ,1 ,
33 ,CABAL (CABAL) ,- ,- ,3 ,
17 ,VISION CON VALORES (VIVA) ,- ,- ,4 ,
22 ,PODEMOS (PODEMOS) ,,- ,7 ,
116 ,PARTIDO DE OPORTUNIDADES DESARROLLO (PODER) ,,,,
20 ,COMPROMISO, RENOVACION Y ORDEN (CREO) ,- ,60 ,,





Table: Table_3

Código Nombre y Siglas ,,Votos ,Válidos ,
,,,,
Total Votos Válidos (Es to suma de los votos obtenidos por los organizaciones politicos) ,Z ,,,
Votos Nulos ,,/ ,6 ,
Votos en Blanco ,- ,- ,1 ,
Total Votos Validamente Emitidos (Es la sume de los votos vólidos, votos nulos y votos en bionco) ,2 ,5 ,7 ,
Votos Inválidos ,,,,
Total Votos (Es la sumo de los votos válidamente emitidos y votos invólidos) ,2 ,5 ,7 ,





