Table: Table_1

Mesa Número ,1382 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,,Corporación Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,0 ,0 ,8 ,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,C ,2 ,6 ,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,O ,2, ,7 ,
30 ,PARTIDO REPUBLICANO (PR) ,0 ,0 ,0 ,
31 ,CAMBIO (CAMBIO) ,0 ,O ,4 ,
32 ,PARTIDO AZUL (AZUL) ,0 ,O ,2 ,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,O ,O ,O ,
18 ,VICTORIA (VICTORIA) ,O ,0 ,8 ,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,O ,O ,5 ,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,,O ,1 ,
26 ,BIENESTAR NACIONAL (BIEN) ,,00 ,2, ,
37 ,UNION REPUBLICANA (UR) ,0 ,0 ,3 ,
25 ,PARTIDO DE AVANZADA NACIONAL (P N) ,0 ,O ,1 ,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,0 ,0 ,0 ,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,0 ,0 ,0 ,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUA) ,U ,0 ,1 ,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,,00 ,2 ,
88 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ) ,O ,2 ,3 ,
12 ,Mi FAMILIA (MI FAMILIA) ,0 ,0 ,1 ,
33 ,CABAL (CABAL) ,0 ,0 ,4 ,
17 ,VISION CON VALORES (VIVA) ,O ,D ,7 ,
22 ,PODEMOS (PODEMOS) ,0 ,0 ,8 ,
116 ,PARTIDO DE OPORTUNIDADES Y DESARROLLO (PODER) ,0 ,0 ,1 ,
20 ,COMPROMISO, RENOVACION Y ORDEN (CREO) ,,05 ,9 ,





Table: Table_3

Código Nombre Siglas ,,Votos ,Válidos ,
Total Votos Válidos (ES la suma de los votos obtenidos por los organizaciones politicos) ,,204 ,,
Votos Nulos ,0 ,1 ,4 ,
Votos en Blanco ,,00 ,3 ,
Total Votos Validamente Emitidos (Es la sumo de los votos válidos, votos nulos y votos en blanco) ,2 ,2 ,1 ,
Votos Inválidos ,,000 ,,
Total Votos (Es la sumo de los votos válidamente emitidos y votos inválidos) ,,221 ,,





